timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2454,100,24.54,0.001159485662356019,0.8906292915344238,1.3668230081597963,0.6887397170066833,0.03412969410419464,0.05055030807852745,0.43430274724960327,0.0786752700805664
4860,200,24.06,0.0003465077024884522,0.8554800748825073,0.9963820402498944,0.6893656849861145,0.042194098234176636,0.05613933876156807,0.41109514236450195,0.09718561172485352
7392,300,25.32,-0.006310672964900732,0.8211655020713806,1.5174791573546826,0.6883465647697449,0.03703703731298447,0.05184066295623779,0.41396602988243103,0.1019735336303711
10010,400,26.18,-0.04170886054635048,0.7455047369003296,0.9573420861115058,0.6814538240432739,0.03787878528237343,0.04911855608224869,0.38410699367523193,0.08690667152404785
13072,500,30.62,-0.08490221947431564,1.1579134464263916,0.6889576494072874,0.6690464019775391,0.03846153989434242,0.04832575097680092,0.37602999806404114,0.1133267879486084
16869,600,37.97,-0.05287220701575279,0.6030355095863342,0.5952301675337367,0.664004921913147,0.022271715104579926,0.038411643356084824,0.4212893545627594,0.1205449104309082
21424,700,45.55,-0.07665617763996124,0.6874731779098511,0.6406230357858779,0.6502548456192017,0.018903590738773346,0.03632873669266701,0.469499409198761,0.10746240615844727
25364,800,39.4,-0.10301972925662994,0.6034289002418518,0.6597232448558012,0.6281240582466125,0.030674846842885017,0.04470120370388031,0.40727394819259644,0.11406993865966797
30970,900,56.06,-0.05586424469947815,0.6547274589538574,0.8309392476609597,0.6337220072746277,0.020408160984516144,0.03618023172020912,0.42486000061035156,0.09371304512023926
37882,1000,69.12,-0.024573471397161484,0.33664554357528687,0.28355490733714156,0.6180899739265442,0.016806723549962044,0.032316140830516815,0.40417566895484924,0.12831425666809082
44442,1100,65.6,-0.08018876612186432,0.27736860513687134,0.37098575707741477,0.6002179980278015,0.016393441706895828,0.03257928788661957,0.4355652928352356,0.15782952308654785
51524,1200,70.82,-0.06382802128791809,0.4808846116065979,0.4146150174046246,0.6003794074058533,0.015360983088612556,0.03084530495107174,0.3849078416824341,0.22316622734069824
59520,1300,79.96,-0.056392110884189606,0.2581418454647064,0.2664610597731856,0.5960935950279236,0.013192611746490002,0.029314227402210236,0.4398800730705261,0.25751304626464844
67760,1400,82.4,-0.02029159478843212,0.8193721175193787,0.36411449619578584,0.5956636071205139,0.009363295510411263,0.02416517585515976,0.4073154330253601,0.35132431983947754
76818,1500,90.58,-0.012419339269399643,0.42251285910606384,0.5258941522721822,0.5903902053833008,0.008156605996191502,0.022649917751550674,0.401452898979187,0.40038251876831055
88505,1600,116.87,-0.009043875150382519,0.16782952845096588,0.29328092312595494,0.58989417552948,0.008084074594080448,0.02249354124069214,0.4068968892097473,0.23617339134216309
100888,1700,123.83,-0.027900032699108124,1.2734122276306152,0.45094952542422106,0.5766476988792419,0.00913241971284151,0.02403426729142666,0.42722034454345703,0.4497847557067871
113838,1800,129.5,0.002186122117564082,1.0299054384231567,0.6924588983024781,0.5854347944259644,0.009017132222652435,0.024090604856610298,0.44526058435440063,0.5206234455108643
124931,1900,110.93,0.0007694109226576984,0.6615100502967834,0.34277755771472584,0.5792327523231506,0.008787346072494984,0.02358517423272133,0.43085676431655884,0.4607350826263428
134875,2000,99.44,-0.05299198627471924,0.29851576685905457,0.5733918855898082,0.5773125886917114,0.01107419840991497,0.026643438264727592,0.43766099214553833,0.4120035171508789
143741,2100,88.66,-0.009682584553956985,0.3654748499393463,0.3762570217470814,0.5709208846092224,0.01001000963151455,0.02532506361603737,0.44125276803970337,0.3308286666870117
153610,2200,98.69,-0.047638677060604095,0.7948641180992126,0.3432636478088474,0.5712268948554993,0.009615384973585606,0.02480931207537651,0.44239455461502075,0.5599160194396973
166460,2300,128.5,-0.03372020274400711,1.5158179998397827,0.3488038396500694,0.5609695911407471,0.006414368283003569,0.020293831825256348,0.4663372039794922,0.4088921546936035
181908,2400,154.48,-0.00928560085594654,0.828853964805603,0.6549800483063033,0.5696030259132385,0.006127451080828905,0.01964799128472805,0.42987146973609924,0.4960746765136719
195599,2500,136.91,-0.02603316679596901,0.6644309163093567,0.5007666112146884,0.5659803748130798,0.008818342350423336,0.023705244064331055,0.4403901994228363,0.4172065258026123
