timesteps,episodes,mean_return,policy_loss,cat_loss,entropy,credit_weight_std,cat_entropy,cat_temperature,mix_ratio
9269,100,-190.44141667441795,0.0014368451666086912,1.1957554817199707,1.3835488557815552,0.0038571644108742476,4.479063034057617,1.4132616519927979,0.16220749999999998
18646,200,-179.01498575103224,1.9264172806288116e-05,0.818358838558197,1.3842110633850098,0.004025536123663187,4.405787467956543,1.4132616519927979,0.326305
27802,300,-171.26345690485198,-0.0024212284479290247,0.9485796689987183,1.38285231590271,0.003309886436909437,4.495934009552002,1.4132616519927979,0.48653499999999994
37902,400,-139.8232261898135,0.0014268782688304782,0.3217388689517975,1.380929708480835,0.005262442398816347,4.464739799499512,1.4132616519927979,0.663285
47316,500,-161.9382717299943,-0.004593303892761469,0.36496275663375854,1.3786653280258179,0.0032714561093598604,4.464186668395996,1.4132616519927979,0.7
56623,600,-158.42973081628486,-0.0038268431089818478,0.4156765639781952,1.3734073638916016,0.003231402952224016,4.466343402862549,1.4132616519927979,0.7
65782,700,-138.5696330738623,-0.0010497609619051218,0.3608715832233429,1.3692094087600708,0.0029835428576916456,4.441808700561523,1.4132616519927979,0.7
74722,800,-135.85439466856695,0.0006795053486712277,0.22299359738826752,1.365735650062561,0.003664550604298711,4.368445873260498,1.4132616519927979,0.7
83959,900,-137.40212217274384,-0.0006516131106764078,0.32081300020217896,1.3617942333221436,0.0030157228466123343,4.48479700088501,1.4132616519927979,0.7
92756,1000,-140.61049429664018,0.0071070315316319466,0.31427717208862305,1.3567399978637695,0.0033098170533776283,4.419024467468262,1.4132616519927979,0.7
102009,1100,-132.06592819614633,0.006126978900283575,0.09093540161848068,1.35107421875,0.003970848396420479,4.462828636169434,1.4132616519927979,0.7
110888,1200,-133.01492717366017,-0.007934384047985077,0.281279593706131,1.3394176959991455,0.00406521325930953,4.475150108337402,1.4132616519927979,0.7
119669,1300,-131.6704112813406,0.0025061089545488358,0.24839232861995697,1.3304624557495117,0.003304988844320178,4.422365188598633,1.4132616519927979,0.7
128416,1400,-135.72807766716662,-0.021318450570106506,0.19326093792915344,1.3309417963027954,0.004132186993956566,4.435673236846924,1.4132616519927979,0.7
137002,1500,-129.5378196363997,0.006738895550370216,0.1264577955007553,1.331339716911316,0.0032722025644034147,4.403348922729492,1.4132616519927979,0.7
145511,1600,-125.82571429261372,0.01216240506619215,0.14934250712394714,1.3199411630630493,0.002693543676286936,4.403999328613281,1.4132616519927979,0.7
153687,1700,-118.79765155202858,0.0014410406583920121,0.24726024270057678,1.323155164718628,0.0032230836804956198,4.31410551071167,1.4132616519927979,0.7
161910,1800,-124.14369172741104,-7.759585059829988e-06,0.22535745799541473,1.3226807117462158,0.0029124559368938208,4.414046764373779,1.4132616519927979,0.7
170076,1900,-116.94288538236002,-0.005900647025555372,0.09491023421287537,1.3305225372314453,0.0038247155025601387,4.321680068969727,1.4132616519927979,0.7
179318,2000,-120.04761180945141,0.020299576222896576,0.21356938779354095,1.3243602514266968,0.0033161151222884655,4.390191555023193,1.4132616519927979,0.7
187587,2100,-117.31029703420894,-0.03354710340499878,0.0833146870136261,1.324009895324707,0.004288508556783199,4.3685736656188965,1.4132616519927979,0.7
195646,2200,-116.55214799376186,-0.017005816102027893,0.06857723742723465,1.3152042627334595,0.004693792201578617,4.311578273773193,1.4132616519927979,0.7
