timesteps,episodes,mean_return,policy_loss,predictor_loss,predictor_last_mse,entropy,value_diff_std
8816,100,-180.38877469328844,-0.017404183745384216,0.5288289785385132,0.47463604906612694,1.3821176290512085,0.04543423280119896
17766,200,-168.71981889541905,0.01972830295562744,0.7484225034713745,0.5754973722728512,1.3763302564620972,0.052529096603393555
27200,300,-168.1489285333933,-0.06558572500944138,0.32348981499671936,0.4938768213381991,1.3698606491088867,0.09536629915237427
36906,400,-168.15804905787925,-0.010444547049701214,0.4136110246181488,0.3347926718842549,1.3578920364379883,0.10580255836248398
46843,500,-161.63114594349656,0.03234211727976799,0.3817765414714813,0.25222946072899505,1.3442189693450928,0.07931779325008392
56802,600,-165.0649724850091,-0.06924693286418915,0.2913467586040497,0.32864765101791515,1.347449779510498,0.07874727249145508
66564,700,-135.6419110567039,-0.09176408499479294,0.2558324933052063,0.24240904730201387,1.350703477859497,0.06017652153968811
76780,800,-143.06958458853143,-0.17271080613136292,0.5175288915634155,0.5125269285181275,1.332649827003479,0.08802434802055359
87625,900,-138.0217522613248,-0.12571358680725098,0.19357971847057343,0.36400082561012825,1.3238462209701538,0.05171981081366539
99049,1000,-139.17600866113105,0.06825362145900726,0.5262451767921448,0.21066741420288318,1.3163058757781982,0.03844325244426727
111840,1100,-149.07001773511863,-0.08244460076093674,0.26462432742118835,0.42279212141186995,1.3218536376953125,0.08540243655443192
123254,1200,-125.0256903662584,0.03554774820804596,0.24565434455871582,0.2763417214058184,1.3203041553497314,0.05178454518318176
134423,1300,-124.11751348682243,-0.04527103900909424,0.19508659839630127,0.304470269015181,1.3420939445495605,0.04683513939380646
147076,1400,-116.83088092604186,-0.05674312263727188,0.3690723776817322,0.4173539180335259,1.354728102684021,0.04316185414791107
159320,1500,-121.9268215600093,0.009798501618206501,0.38538819551467896,0.4842919196894703,1.3301788568496704,0.046785272657871246
170844,1600,-130.64146781559668,-0.004674728028476238,0.41597887873649597,0.2928082869688903,1.3253989219665527,0.051937323063611984
182202,1700,-115.764258311841,-0.020072370767593384,0.4114864468574524,0.31478732426961265,1.3335949182510376,0.07452991604804993
192391,1800,-129.7028645173308,-0.1428055763244629,0.44650059938430786,0.2726639548316598,1.331876516342163,0.07345591485500336
