timesteps,episodes,mean_return,policy_loss,entropy
50000,100,-500.0,-0.0,1.0905681848526
100000,200,-500.0,-0.0,1.091385841369629
150000,300,-500.0,-0.0,1.093605399131775
200000,400,-500.0,-0.0,1.0955462455749512
250000,500,-500.0,-0.0,1.0970969200134277
300000,600,-500.0,-0.0,1.097792625427246
