timesteps,episodes,mean_return,policy_loss,rudder_loss,rudder_last_mse,entropy,value_diff_std
2329,100,23.29,-0.03221767768263817,1.5130048990249634,1.253294946284344,0.6860217452049255,0.08269594609737396
4897,200,25.68,0.049322452396154404,4.6225266456604,1.7760206203597286,0.6852372884750366,0.1850207895040512
7515,300,26.18,0.007696560118347406,2.359903335571289,1.0687433419128258,0.687543511390686,0.13462479412555695
10035,400,25.2,-0.004181270953267813,0.5874366760253906,0.981133738544304,0.6894043684005737,0.09566687792539597
12522,500,24.87,0.014845122583210468,0.8800485730171204,1.2821057836214702,0.6848804950714111,0.08762466907501221
15017,600,24.95,0.0020684711635112762,0.8528504371643066,1.430617634668791,0.6769263744354248,0.10159804672002792
18320,700,33.03,-0.04492604732513428,1.706766963005066,1.5579341803444549,0.6650787591934204,0.0967545211315155
21794,800,34.74,-0.0109139708802104,0.7976743578910828,1.180045251424114,0.6608889698982239,0.0785822719335556
25421,900,36.27,-0.04673968255519867,1.938084602355957,0.9339484953903593,0.6540200710296631,0.09003742784261703
29742,1000,43.21,-0.054940998554229736,1.3973337411880493,1.5258467440803847,0.6403483748435974,0.14393651485443115
34016,1100,42.74,-0.05845457315444946,0.7067387700080872,0.8938456301189338,0.6367550492286682,0.1596277803182602
38697,1200,46.81,-0.09048852324485779,1.0291937589645386,0.4305837545505104,0.6139896512031555,0.20705927908420563
44267,1300,55.7,-0.060649193823337555,0.9433392882347107,0.5466914013435599,0.6072694063186646,0.22943554818630219
50115,1400,58.48,-0.06912466883659363,0.5167039036750793,0.1999309096679402,0.5886743068695068,0.2689504623413086
56436,1500,63.21,-0.06340537965297699,0.7509189248085022,0.42024598939121155,0.5766592621803284,0.26827749609947205
63316,1600,68.8,-0.04167484492063522,0.7158626317977905,0.24215429168980335,0.5692309141159058,0.2540796995162964
70715,1700,73.99,-0.020916860550642014,0.44842055439949036,0.21116673921545345,0.5694066286087036,0.25596144795417786
79629,1800,89.14,-0.04171532019972801,0.500666081905365,0.3058966930916843,0.5662079453468323,0.23173920810222626
88888,1900,92.59,-0.03940918296575546,0.535576581954956,0.357401408891504,0.5499860048294067,0.3071133494377136
99483,2000,105.95,-0.0846175104379654,0.6727282404899597,0.41108887334824734,0.5614768266677856,0.27563878893852234
112299,2100,128.16,-0.0541604720056057,0.5190017819404602,0.4081745234531506,0.5720248818397522,0.2503487765789032
125346,2200,130.47,-0.03700469806790352,0.528469979763031,0.3920897328139593,0.5723649859428406,0.26491856575012207
137089,2300,117.43,-0.008636817336082458,0.4215618669986725,0.4406978238451605,0.5669572353363037,0.2505004405975342
148670,2400,115.81,-0.00780331389978528,0.7532232403755188,0.554410775056264,0.5806649923324585,0.18244284391403198
159211,2500,105.41,-0.02664179913699627,0.5334000587463379,0.5810182835285862,0.5914536714553833,0.17399375140666962
169448,2600,102.37,-0.04887792840600014,0.6257165670394897,0.6140084007522091,0.5850800275802612,0.17418678104877472
180114,2700,106.66,-0.03880564123392105,0.3933899998664856,0.4620160269936605,0.5903671383857727,0.18727757036685944
190522,2800,104.08,-0.022385286167263985,0.5789135694503784,0.76311271617357,0.5743470191955566,0.18276289105415344
