timesteps,episodes,mean_return,policy_loss,rudder_loss,rudder_last_mse,entropy,value_diff_std
49950,100,-499.49,-0.005170051008462906,0.9603223204612732,0.9065720280011494,1.0926673412322998,0.06323295086622238
99871,200,-499.19,-0.029478445649147034,16.705455780029297,18.253399511923394,1.0822410583496094,0.07713912427425385
149100,300,-492.19,-0.05208353325724602,0.29477134346961975,0.2059378209989518,1.0680168867111206,0.04293801635503769
192366,400,-432.12,-0.019004875794053078,9.125326156616211,12.011231434345245,1.044707179069519,0.0790121778845787
