timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2384,100,23.84,-0.01908937655389309,0.9659803509712219,1.320823165650169,0.6856158375740051,0.04672896862030029,0.05647199973464012,0.3839636743068695,0.07053112983703613
4748,200,23.64,0.012577882967889309,0.8349422216415405,0.8538522586226464,0.6728608012199402,0.04694835841655731,0.05541910231113434,0.37011072039604187,0.0675802230834961
6860,300,21.12,0.019997835159301758,0.46793949604034424,0.6845859002166738,0.6794305443763733,0.048076923936605453,0.05796506628394127,0.3895411491394043,0.07098698616027832
9362,400,25.02,0.01070409081876278,0.9104598164558411,1.2280074670910834,0.6828442811965942,0.033670034259557724,0.04886989668011665,0.4212663769721985,0.07295823097229004
12494,500,31.32,-0.028906457126140594,2.4637746810913086,1.4657005591938892,0.679627001285553,0.03861003741621971,0.051546331495046616,0.40257853269577026,0.10260176658630371
15193,600,26.99,-0.015163582749664783,0.6679815649986267,0.9100211458629929,0.6752506494522095,0.03787878900766373,0.05105281621217728,0.4046025276184082,0.06632542610168457
17122,700,19.29,0.05496509373188019,3.0669262409210205,1.1772856042720377,0.6629422307014465,0.05649717524647713,0.06095702946186066,0.3747440278530121,0.08929181098937988
19534,800,24.12,0.034873031079769135,0.5517712235450745,0.7094658734897773,0.6649202108383179,0.03289473429322243,0.046278126537799835,0.4052222967147827,0.07610273361206055
22569,900,30.35,-0.005519148427993059,1.651645541191101,0.34673905801804117,0.6568435430526733,0.032894738018512726,0.047519467771053314,0.4242948591709137,0.08625078201293945
26621,1000,40.52,-0.04819396138191223,0.8669377565383911,1.2367592682208246,0.6595287322998047,0.01976284570991993,0.036629222333431244,0.4425009787082672,0.06986451148986816
30282,1100,36.61,-0.06259407848119736,0.8325561881065369,0.6876694371787987,0.6430674195289612,0.02583979070186615,0.04285896569490433,0.438109815120697,0.07454824447631836
34289,1200,40.07,-0.04895567521452904,1.021614909172058,1.0206705384422095,0.6348295211791992,0.021276596933603287,0.036783505231142044,0.41219592094421387,0.09694504737854004
38951,1300,46.62,-0.012604624964296818,1.8491740226745605,1.3714247761915128,0.6207067370414734,0.0178571417927742,0.03497691825032234,0.46062883734703064,0.21184492111206055
44039,1400,50.88,-0.05171537771821022,0.5043441653251648,0.27228530470456463,0.5997563600540161,0.01919385977089405,0.03750114142894745,0.49726158380508423,0.08707332611083984
49344,1500,53.05,-0.02407178096473217,0.6817854642868042,0.3091974055671713,0.6047459840774536,0.018148818984627724,0.03763198480010033,0.5208766460418701,0.12305092811584473
55043,1600,56.99,-0.006268469616770744,0.7967403531074524,0.49545787274837494,0.6064956188201904,0.0150602413341403,0.03428855910897255,0.5434786081314087,0.12799930572509766
60600,1700,55.57,-0.004071290139108896,0.5331889986991882,0.17354781603601926,0.5997223854064941,0.016313213855028152,0.03441216051578522,0.495947927236557,0.16310524940490723
66636,1800,60.36,-0.020421119406819344,0.653139591217041,0.2422539769288657,0.5962808728218079,0.014684287831187248,0.035052232444286346,0.5449596643447876,0.1064906120300293
73153,1900,65.17,-0.015339418314397335,0.6736781597137451,0.2870386290430664,0.5823658108711243,0.0181818176060915,0.03802251070737839,0.5592300891876221,0.251706600189209
79309,2000,61.56,-0.002441897289827466,0.5795462131500244,0.3230850754619799,0.5946542024612427,0.013477088883519173,0.03239594027400017,0.5508261322975159,0.20543789863586426
86715,2100,74.06,-0.003178789746016264,0.691189706325531,0.19880762092652732,0.584817111492157,0.0139082046225667,0.032766927033662796,0.5156867504119873,0.1435682773590088
93817,2200,71.02,0.0006538404850289226,0.6478620767593384,0.24157330076704966,0.580255389213562,0.014705882407724857,0.032903920859098434,0.5070362091064453,0.18051552772521973
101260,2300,74.43,-0.023482024669647217,0.4979773759841919,0.16411757164309318,0.5825173854827881,0.014492754824459553,0.031666647642850876,0.46753668785095215,0.17887496948242188
108875,2400,76.15,-0.009505994617938995,0.5341981649398804,0.2249614191099037,0.5756825804710388,0.01689189299941063,0.03523716330528259,0.511033833026886,0.14255213737487793
118056,2500,91.81,-0.0029599310364574194,0.5364903211593628,0.2680214584056709,0.5880275964736938,0.010224948637187481,0.026033593341708183,0.4786929190158844,0.2022860050201416
126547,2600,84.91,-0.009391617961227894,0.6158571839332581,0.27300380980595945,0.5767690539360046,0.011481055989861488,0.02809303067624569,0.4770367741584778,0.13303518295288086
136320,2700,97.73,-0.01067421305924654,0.6784973740577698,0.3259792059303436,0.5804061889648438,0.009066183120012283,0.025062942877411842,0.48780006170272827,0.21726250648498535
147058,2800,107.38,-0.022846655920147896,0.7735047340393066,0.2489199564093724,0.5855773687362671,0.008064515888690948,0.022442813962697983,0.4140755236148834,0.22954654693603516
158826,2900,117.68,-0.016304710879921913,0.7567061185836792,0.5125789381874104,0.5837312340736389,0.007385524455457926,0.021668758243322372,0.4402720034122467,0.2498009204864502
171225,3000,123.99,-0.013860794715583324,0.6167887449264526,0.34299894912789264,0.5822784900665283,0.006896551698446274,0.020710445940494537,0.4080629348754883,0.2574031352996826
183633,3100,124.08,-0.020641490817070007,0.4166962504386902,0.30483349254946196,0.5788975954055786,0.006613757461309433,0.020408447831869125,0.43645650148391724,0.2826120853424072
197354,3200,137.21,-0.016754506155848503,0.5999875664710999,0.5068450143483157,0.5616941452026367,0.0063251107931137085,0.019871694967150688,0.41431793570518494,0.2715013027191162
