timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2804,100,28.04,0.009198291227221489,2.896587610244751,1.716747913750199,0.689160168170929,0.0007067897822707891,0.015292822383344173,0.7005316615104675,1.19789457321167
5265,200,24.61,-0.001788691384717822,1.8072559833526611,1.1954947839180627,0.6868976354598999,0.005712119862437248,0.05482000485062599,0.6038671135902405,1.0095930099487305
7824,300,25.59,0.0055948058143258095,1.3051165342330933,0.921910870851328,0.6874691843986511,-0.001185972010716796,0.05684898421168327,0.7641639113426208,0.9706807136535645
9854,400,20.3,-0.0016703871078789234,0.43532583117485046,0.5282413625812326,0.6825737953186035,-0.006217486225068569,0.0877736359834671,0.7967852354049683,1.7973501682281494
11924,500,20.7,-0.021465269848704338,0.5430077910423279,0.5913951072458682,0.6695895791053772,-0.02215488813817501,0.12201018631458282,0.7418015003204346,2.6026363372802734
13721,600,17.97,-0.01391427218914032,0.4695803225040436,0.3277267483916754,0.6605708599090576,-0.0038996099028736353,0.06926734000444412,0.691277801990509,0.7076823711395264
15294,700,15.73,0.0039214324206113815,0.21280430257320404,0.13368595212981138,0.6570608615875244,0.00010026355448644608,0.03979843482375145,0.5734331607818604,0.8967330455780029
17141,800,18.47,-0.0025364465545862913,0.1630905717611313,0.18010975853685524,0.6698415279388428,-0.007889833301305771,0.04656505584716797,0.5460900664329529,1.208315372467041
18994,900,18.53,-0.011293348856270313,0.22899433970451355,0.10341878157608637,0.6798551082611084,-0.006620507221668959,0.043084971606731415,0.633252739906311,1.7950561046600342
21177,1000,21.83,-0.009430493228137493,0.4968995153903961,0.19232925242589166,0.6822624802589417,-0.01696058362722397,0.07006754726171494,0.5557761192321777,2.1897692680358887
23338,1100,21.61,-0.00223455298691988,0.7509201169013977,0.44097555687185375,0.6857483983039856,-0.020872188732028008,0.07309750467538834,0.5182417035102844,2.5769410133361816
25593,1200,22.55,0.005010048858821392,0.5323221683502197,0.2141681513186389,0.6863290667533875,-0.0034213042818009853,0.0521409772336483,0.5941418409347534,1.199399471282959
27880,1300,22.87,-0.0016313279047608376,0.43573540449142456,0.08232416236229861,0.6846502423286438,-0.0060045113787055016,0.047013524919748306,0.5929112434387207,1.4954333305358887
30478,1400,25.98,0.006779191549867392,1.3053710460662842,0.3821474213492669,0.6844627857208252,-0.019763631746172905,0.11453547328710556,0.585261344909668,2.3841488361358643
32917,1500,24.39,0.0004545294214040041,0.3230634033679962,0.14374350534965571,0.6872313022613525,-0.011058978736400604,0.06834276765584946,0.6154989004135132,0.9965674877166748
35347,1600,24.3,-0.002324956702068448,1.2486058473587036,0.2063674116473218,0.6875313520431519,-0.01722402125597,0.08001083880662918,0.5113006830215454,2.1989526748657227
38120,1700,27.73,-0.002257360378280282,1.5578930377960205,0.3846802008964005,0.6842143535614014,-0.006716805510222912,0.0835421085357666,0.6559086441993713,3.3934764862060547
40782,1800,26.62,0.0053509934805333614,3.637315511703491,0.8829995407002571,0.6868829727172852,-0.013096119277179241,0.0688549131155014,0.6284107565879822,3.1034016609191895
43388,1900,26.06,-0.01894799992442131,1.3402405977249146,0.2233795822174822,0.6802247762680054,-0.008248716592788696,0.10215123742818832,0.613652765750885,1.362058162689209
45851,2000,24.63,0.01333374623209238,1.044402003288269,0.15866461922311526,0.6865102052688599,-0.009646911174058914,0.05720309540629387,0.5587124228477478,2.293264627456665
48349,2100,24.98,-0.00042951744399033487,0.6143485903739929,0.08693120014989593,0.6891421675682068,-0.019980376586318016,0.06917621195316315,0.5884532332420349,1.7860643863677979
50887,2200,25.38,-0.0022298323456197977,0.9271385669708252,0.21150996829201177,0.6867783665657043,-0.01106279157102108,0.058694060891866684,0.5046941041946411,0.9076042175292969
53347,2300,24.6,0.025127729400992393,0.2571043372154236,0.125019419301384,0.6826297044754028,-0.0059553030878305435,0.04564489796757698,0.5109326243400574,0.9891536235809326
56140,2400,27.93,0.011942809447646141,0.6749266386032104,0.1780183714676241,0.6871187090873718,-0.014730089344084263,0.07755739986896515,0.5512747168540955,1.5021486282348633
58808,2500,26.68,-0.0007594847702421248,0.48396921157836914,0.19512875170330518,0.6854004263877869,-0.011769321747124195,0.07946524769067764,0.5326202511787415,1.378598928451538
61264,2600,24.56,0.008785690180957317,0.4980863928794861,0.12652860955652917,0.6858462691307068,-0.018143227323889732,0.06475208699703217,0.504198431968689,2.4120888710021973
64113,2700,28.49,0.008082970045506954,0.3225955665111542,0.06714969712969227,0.6846386194229126,-0.010923284105956554,0.07205948233604431,0.5858368277549744,2.410601854324341
66786,2800,26.73,0.005251436959952116,0.5351215600967407,0.07999648264036902,0.6855592131614685,-0.011653502471745014,0.06806185096502304,0.5472575426101685,1.9929935932159424
