timesteps,episodes,mean_return,policy_loss,rudder_loss,rudder_last_mse,entropy,value_diff_std
8866,100,-187.03213921518145,-0.004052343778312206,0.46155625581741333,0.36788813144279026,1.3813222646713257,0.12357283383607864
17731,200,-183.1966474710379,0.03216184303164482,0.793867290019989,0.6585422475388137,1.3715195655822754,0.0740993544459343
26446,300,-180.759093859599,0.022961784154176712,1.3938747644424438,1.261597902798288,1.3717010021209717,0.051280368119478226
35123,400,-160.21147521576515,-0.01917196810245514,0.3758346736431122,0.262525803790777,1.3702049255371094,0.10803820937871933
44016,500,-165.69447146832383,0.0210091695189476,0.34591346979141235,0.20892026971948022,1.3667107820510864,0.1631009578704834
52673,600,-166.21392887071656,0.013016840443015099,0.37458303570747375,0.14440890428856315,1.3697993755340576,0.12117405980825424
61722,700,-143.44161733426597,-0.0406782403588295,0.35464420914649963,0.2607113209964761,1.3704601526260376,0.11189451813697815
70892,800,-124.86489249961656,-0.04797516018152237,0.6509389877319336,0.3983715618805339,1.3714507818222046,0.11087095737457275
80358,900,-127.1188166183969,-0.018981672823429108,0.23987068235874176,0.22041912597293656,1.3690129518508911,0.06791714578866959
89629,1000,-132.84703903135164,-0.07465758919715881,0.30090978741645813,0.1883411326969508,1.3674803972244263,0.0923566222190857
99829,1100,-129.6436926918753,-0.024653924629092216,0.1890861690044403,0.2283983795515572,1.3650898933410645,0.0872436985373497
109879,1200,-120.36801984115091,-0.014739113859832287,0.49135521054267883,0.48074662616321195,1.3499274253845215,0.0997125431895256
120005,1300,-143.24980456343485,-0.04564475640654564,0.3914945721626282,0.32717335172441914,1.3536876440048218,0.12336818128824234
130787,1400,-129.82139558355172,-0.023840835317969322,0.3202778398990631,0.291644933626111,1.347232699394226,0.07274264842271805
142954,1500,-123.33365114245764,-0.052157625555992126,0.734015941619873,0.3182071768271271,1.3206106424331665,0.11047303676605225
153918,1600,-124.51740384613558,0.015304570086300373,0.386059045791626,0.31571293459467903,1.3407924175262451,0.09335731714963913
164304,1700,-138.74120932279507,0.016331251710653305,0.31208494305610657,0.35172082967037566,1.3283954858779907,0.14294752478599548
175963,1800,-116.11201359803141,0.016968093812465668,0.2902109920978546,0.30412955007632264,1.3527905941009521,0.09027984738349915
186526,1900,-111.78883252766886,-0.009735257364809513,0.31986361742019653,0.23769009158092255,1.3408410549163818,0.09252859652042389
197059,2000,-106.54679385629316,-0.004919840954244137,0.35843023657798767,0.23040679174446269,1.348083257675171,0.0790439248085022
