timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
1997,100,19.97,0.05209795758128166,0.3936539888381958,0.43027700346523734,0.6809706687927246,0.06369426846504211,0.06180814653635025,0.3417573869228363,0.08851289749145508
4214,200,22.17,0.025802278891205788,0.4897848665714264,0.3820846019102343,0.6880123615264893,0.04545455053448677,0.05570285767316818,0.38873040676116943,0.09482026100158691
6730,300,25.16,-0.021021034568548203,0.9811298847198486,0.8749640156825383,0.6859291195869446,0.032894738018512726,0.04668406397104263,0.39831531047821045,0.07580900192260742
9405,400,26.75,-0.052881184965372086,1.215696930885315,0.9943972642029014,0.6759500503540039,0.03194888308644295,0.04500303044915199,0.38728001713752747,0.07417535781860352
12341,500,29.36,-0.033042628318071365,0.682981014251709,1.088720624645551,0.6712415814399719,0.028011204674839973,0.04324958100914955,0.40610402822494507,0.07411861419677734
16395,600,40.54,-0.0627407357096672,1.0916715860366821,0.7046924550707142,0.6542701125144958,0.02493765577673912,0.04058907926082611,0.4162326455116272,0.08262181282043457
20317,700,39.22,-0.09892711788415909,0.8713687062263489,0.7185795896652659,0.6283911466598511,0.03236246109008789,0.04505008086562157,0.38523465394973755,0.10617852210998535
24761,800,44.44,-0.07715784013271332,0.9073596000671387,1.1365607201432188,0.6341729164123535,0.01686340570449829,0.03364399075508118,0.4414389133453369,0.09969496726989746
29743,900,49.82,-0.058628834784030914,0.7812648415565491,0.6586100238996248,0.6226485967636108,0.01876172423362732,0.034103263169527054,0.3892658054828644,0.10289955139160156
35698,1000,59.55,-0.055865149945020676,0.9398991465568542,0.3628980757979055,0.6113057732582092,0.017482517287135124,0.03336890786886215,0.3966035544872284,0.10504817962646484
42899,1100,72.01,-0.07776687294244766,0.7083646059036255,0.4183555969138979,0.6065540909767151,0.013020833022892475,0.028438828885555267,0.3910428285598755,0.10990500450134277
49991,1200,70.92,-0.05512455105781555,0.8707466125488281,0.6238654167080919,0.5897664427757263,0.014556040987372398,0.03036664053797722,0.39062678813934326,0.1960759162902832
58870,1300,88.79,-0.09390552341938019,0.5832840800285339,0.5699963377478222,0.5817123651504517,0.010256410576403141,0.025511812418699265,0.4215010702610016,0.12374138832092285
70127,1400,112.57,-0.07251515239477158,0.8768454194068909,0.5356299344760677,0.5912033319473267,0.008375209756195545,0.02287118136882782,0.4010044038295746,0.23634958267211914
81974,1500,118.47,-0.06515497714281082,0.7504305243492126,0.6908770025028692,0.5827006697654724,0.009708737954497337,0.025019818916916847,0.4262074828147888,0.34844326972961426
92848,1600,108.74,-0.008320532739162445,0.5823936462402344,0.644914185377517,0.5880600810050964,0.008424599654972553,0.023401206359267235,0.4497866630554199,0.2954256534576416
103304,1700,104.56,-0.00413519749417901,0.5418964624404907,0.5435063008411817,0.5865885615348816,0.011325026862323284,0.026713907718658447,0.3845332860946655,0.3550755977630615
114110,1800,108.06,-0.004475134890526533,0.6471017599105835,0.9351110270867745,0.5889607667922974,0.010183298960328102,0.025148097425699234,0.3848932385444641,0.3840677738189697
122617,1900,85.07,0.012701479718089104,0.5033538937568665,0.7995990866174301,0.6076400279998779,0.010330579243600368,0.0257358830422163,0.4174559712409973,0.24195551872253418
130728,2000,81.11,-0.03669543191790581,0.5351659655570984,0.8427649897969484,0.6144554018974304,0.012484394945204258,0.028157580643892288,0.40176305174827576,0.27610325813293457
138285,2100,75.57,-0.018771953880786896,0.6582363843917847,0.7032027846124644,0.6166746020317078,0.011198209598660469,0.026558654382824898,0.4088982045650482,0.2802276611328125
144743,2200,64.58,-0.08494217693805695,0.6066024899482727,0.37998545279260726,0.6256362199783325,0.01655629277229309,0.03210626542568207,0.37730157375335693,0.1310899257659912
150343,2300,56.0,-0.04597349464893341,0.5900855660438538,0.4666312558033193,0.6253409385681152,0.017985612154006958,0.03327624127268791,0.36223411560058594,0.11772608757019043
156771,2400,64.28,-0.021723825484514236,0.539173424243927,0.6480956398804362,0.615749180316925,0.01689189113676548,0.03254486247897148,0.38958221673965454,0.11734294891357422
163915,2500,71.44,-0.03577491268515587,0.6212091445922852,0.6303127184975892,0.5971277356147766,0.015060242265462875,0.03139617666602135,0.4263170659542084,0.10078763961791992
172075,2600,81.6,-0.06693705171346664,0.35028591752052307,0.33202212969772515,0.5860724449157715,0.010940918698906898,0.02636135369539261,0.42558830976486206,0.11978864669799805
182435,2700,103.6,-0.09643780440092087,0.6368520259857178,0.2802753012413935,0.5688531994819641,0.010245900601148605,0.025297192856669426,0.3856848478317261,0.22908759117126465
195370,2800,129.35,-0.07356119155883789,0.693705141544342,0.4425936183271309,0.5551971793174744,0.007704161107540131,0.021841339766979218,0.3908795118331909,0.4324214458465576
