timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2183,100,21.83,0.0018539621960371733,1.3745278120040894,1.0715869733656291,0.6897603273391724,0.031344179064035416,0.09187503159046173,0.6787828207015991,0.08189606666564941
4539,200,23.56,-0.005212157964706421,0.4890195429325104,0.9200450901562969,0.6903483867645264,0.025157781317830086,0.08842336386442184,0.6946464776992798,0.07962608337402344
6773,300,22.34,9.832889190874994e-05,2.1722159385681152,0.9140005524503068,0.6903676986694336,0.06270314007997513,0.15793824195861816,0.630772590637207,0.08299541473388672
9080,400,23.07,0.005072150845080614,2.907653331756592,1.2089015672161623,0.6893219947814941,0.04816450551152229,0.14635798335075378,0.6411097049713135,0.1044759750366211
11343,500,22.63,-0.003861658973619342,0.6390893459320068,0.6503703939215484,0.6886114478111267,0.04356132075190544,0.11964060366153717,0.6108924746513367,0.0847325325012207
13745,600,24.02,0.000630062771961093,0.40536490082740784,0.36158992124837824,0.6860532164573669,0.06385022401809692,0.14483270049095154,0.5604074001312256,0.0738677978515625
16104,700,23.59,0.019855568185448647,0.7420081496238708,0.278255762020126,0.6846777200698853,0.06201600283384323,0.1439387947320938,0.5472723245620728,0.08092451095581055
18244,800,21.4,-0.009004388004541397,0.5054247379302979,0.19923254360522455,0.6883968114852905,0.0604202002286911,0.12559540569782257,0.5320013165473938,0.08052706718444824
20684,900,24.4,-0.005436423700302839,0.7170146107673645,0.1728788116131909,0.6863216757774353,0.05667530372738838,0.12011528015136719,0.5167587399482727,0.08437585830688477
23394,1000,27.1,0.0063217091374099255,0.44849252700805664,0.12434608503038665,0.6879291534423828,0.05922273173928261,0.14466257393360138,0.5072709321975708,0.07918071746826172
25966,1100,25.72,0.006464208476245403,1.364235281944275,0.3445351154106902,0.6863539218902588,0.07275640964508057,0.1442403346300125,0.5054870843887329,0.08607864379882812
28599,1200,26.33,-0.005230606999248266,0.48800092935562134,0.15261144078249345,0.6866615414619446,0.07380633801221848,0.14367738366127014,0.47343921661376953,0.08845210075378418
31301,1300,27.02,0.005226110108196735,0.648587167263031,0.12504293409717018,0.6864137649536133,0.07003865391016006,0.15283092856407166,0.4786606729030609,0.07916545867919922
33972,1400,26.71,-0.011760054156184196,2.205700635910034,0.5912916649986679,0.6855850219726562,0.0740346908569336,0.15250633656978607,0.49621713161468506,0.09720611572265625
37036,1500,30.64,0.006150062195956707,0.9184855818748474,0.1729106384445913,0.6827446818351746,0.07174871116876602,0.15081974864006042,0.4681148827075958,0.09739851951599121
40136,1600,31.0,0.00586528517305851,0.701196551322937,0.18395262463018297,0.6833946704864502,0.045630261301994324,0.12267383188009262,0.5213593244552612,0.09200906753540039
43059,1700,29.23,0.0011878543300554156,1.1477830410003662,0.367319778574165,0.6850334405899048,0.0762554407119751,0.15942446887493134,0.47668901085853577,0.10367274284362793
45997,1800,29.38,-0.012105172500014305,0.9633119106292725,0.44290210241185074,0.6786806583404541,0.06975313276052475,0.14754700660705566,0.4614824652671814,0.10495114326477051
48785,1900,27.88,0.017371144145727158,0.822704017162323,0.11881188251506197,0.6842948198318481,0.06196705996990204,0.12403560429811478,0.46998536586761475,0.08478784561157227
51288,2000,25.03,0.01070829015225172,0.38233229517936707,0.10125306918851985,0.6825852394104004,0.05184560641646385,0.12165292352437973,0.48579683899879456,0.08379650115966797
53736,2100,24.48,0.0013575818156823516,1.166297435760498,0.1142812819579073,0.684422492980957,0.06636516004800797,0.13340964913368225,0.506011962890625,0.08376836776733398
56342,2200,26.06,0.008896836079657078,0.41155189275741577,0.17693733377174112,0.6851506233215332,0.05110892280936241,0.12128560245037079,0.5058314800262451,0.08227276802062988
59379,2300,30.37,-0.009059006348252296,0.6388468742370605,0.10362081409354383,0.6837636232376099,0.059729620814323425,0.1263425648212433,0.4806034564971924,0.09378790855407715
62280,2400,29.01,0.01721622608602047,2.438981294631958,0.3992206487407202,0.6810757517814636,0.0562247596681118,0.14129239320755005,0.5188363790512085,0.16028618812561035
65289,2500,30.09,-0.018139995634555817,0.8667005896568298,0.32384162096617125,0.6817581653594971,0.04217950254678726,0.10526029020547867,0.5280563235282898,0.08844280242919922
68489,2600,32.0,-0.01836222968995571,0.9324615597724915,0.19763506446988685,0.6798768043518066,0.05456741899251938,0.13224855065345764,0.5031077861785889,0.09973287582397461
71923,2700,34.34,0.008736716583371162,0.6282960176467896,0.09238071665604367,0.6785445809364319,0.06256531178951263,0.14051587879657745,0.4695574641227722,0.11800003051757812
75258,2800,33.35,-0.016913415864109993,0.9479175806045532,0.2233438589144498,0.6718068718910217,0.04949568212032318,0.12731683254241943,0.5001123547554016,0.09069538116455078
78688,2900,34.3,0.018235137686133385,1.938721776008606,0.2930851011474734,0.6683990359306335,0.054172445088624954,0.12424422055482864,0.4983666241168976,0.11314988136291504
