timesteps,episodes,mean_return,policy_loss,cat_loss,entropy,credit_weight_std
47220,100,-471.93,-0.0009206783142872155,9347.091796875,1.0809086561203003,0.0009335728827863932
81761,200,-344.5,-0.023565096780657768,8152.83984375,1.056166648864746,0.002526497235521674
105511,300,-236.51,-0.03302032873034477,6623.5,0.9966126084327698,0.0030704052187502384
124426,400,-188.18,-0.048576563596725464,5742.60009765625,0.9531869888305664,0.0022295289672911167
140383,500,-158.57,-0.017283251509070396,5459.5244140625,0.9032725691795349,0.004058262798935175
154730,600,-142.47,-0.10417187958955765,4685.45751953125,0.8706614971160889,0.0067874109372496605
168714,700,-138.84,-0.029185714200139046,4625.76611328125,0.8073825240135193,0.0083809494972229
181952,800,-131.38,0.00102803367190063,4548.4423828125,0.7587960362434387,0.009899244643747807
194598,900,-125.46,0.06445641815662384,4248.4130859375,0.7111102342605591,0.009994122199714184
