timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2359,100,23.59,-0.013424328528344631,1.1362981796264648,1.1745316311717033,0.6895268559455872,0.01646106131374836,0.04749412462115288,0.6567082405090332,0.0737924575805664
4835,200,24.76,-0.003390910103917122,0.89724200963974,0.998209127568407,0.6866899132728577,0.04443174973130226,0.1104130744934082,0.6180210709571838,0.08458805084228516
7650,300,28.15,0.0056642284616827965,0.5599035024642944,1.039290960567693,0.6868292093276978,0.019426144659519196,0.06854752451181412,0.7291784286499023,0.07474327087402344
10315,400,26.65,-0.0007537821074947715,0.6459106206893921,1.0821539407751213,0.6869668364524841,0.06342145055532455,0.15246684849262238,0.6096963882446289,0.0689702033996582
12942,500,26.27,-0.011536838486790657,0.7747708559036255,0.4225830420118806,0.6866220831871033,0.06738623231649399,0.16277837753295898,0.5908796787261963,0.09810972213745117
15828,600,28.86,0.018408464267849922,0.44974157214164734,0.27950522149913015,0.6871660947799683,0.05539475753903389,0.1392284631729126,0.5704244375228882,0.0783376693725586
18552,700,27.24,0.002988478634506464,0.5914704203605652,0.24302828708993426,0.6894489526748657,0.04727853462100029,0.12366239726543427,0.592380702495575,0.0874478816986084
21040,800,24.88,0.009885662235319614,0.6888217926025391,0.16877612209815804,0.6896722912788391,0.06281489878892899,0.14138320088386536,0.5334967374801636,0.08349251747131348
23857,900,28.17,-0.004792468156665564,0.5180724263191223,0.2726743617764441,0.6894254684448242,0.054076217114925385,0.11955603212118149,0.5486211776733398,0.07642841339111328
26148,1000,22.91,-0.006748344283550978,0.4985444247722626,0.099636458731887,0.6910196542739868,0.05572142452001572,0.13043740391731262,0.5387285351753235,0.08188652992248535
28350,1100,22.02,-0.006826472003012896,0.5733393430709839,0.16210684526789312,0.6915761828422546,0.058978285640478134,0.12493352591991425,0.532873809337616,0.07892680168151855
30588,1200,22.38,-0.0056406245566904545,0.4639755189418793,0.15647750895550416,0.6923900246620178,0.06797666847705841,0.1339915245771408,0.5289716720581055,0.09977984428405762
32870,1300,22.82,-0.0013446854427456856,0.2589987516403198,0.1376157576055372,0.6921007037162781,0.06038714945316315,0.13223972916603088,0.5174158811569214,0.09020328521728516
35137,1400,22.67,-0.0003555657749529928,0.4221624732017517,0.19939245152539417,0.6921816468238831,0.06366744637489319,0.1615363210439682,0.5847957730293274,0.08345913887023926
37642,1500,25.05,0.0014118821127340198,0.47044217586517334,0.13595908110776994,0.6920731067657471,0.05738642066717148,0.1351863294839859,0.5357745885848999,0.09577822685241699
40053,1600,24.11,-0.005329187493771315,0.4184609353542328,0.09157749901157028,0.6906682252883911,0.06272432208061218,0.1419820338487625,0.538558304309845,0.08124136924743652
42406,1700,23.53,0.0019556733313947916,0.5456798672676086,0.08794700805694143,0.6915331482887268,0.0672997459769249,0.13842427730560303,0.509132444858551,0.08724379539489746
44794,1800,23.88,-0.0017453631153330207,0.36127564311027527,0.09270522692483306,0.6889438629150391,0.06814422458410263,0.13526593148708344,0.4987877607345581,0.0861513614654541
47349,1900,25.55,-0.01188359409570694,0.8362075686454773,0.18279628663828287,0.686673641204834,0.06455256789922714,0.13153530657291412,0.49393561482429504,0.10673356056213379
50034,2000,26.85,0.0016244378639385104,0.4611174166202545,0.07341156697531612,0.6843995451927185,0.054051704704761505,0.12322426587343216,0.541823148727417,0.09323358535766602
52939,2100,29.05,0.01780536025762558,0.7835360765457153,0.12259805626235902,0.6808270215988159,0.07327014207839966,0.15127669274806976,0.5104724764823914,0.08797311782836914
56000,2200,30.61,0.010347135365009308,0.3478649854660034,0.1910303341207206,0.6818603277206421,0.03872412443161011,0.1071951612830162,0.5666806697845459,0.0774378776550293
58690,2300,26.9,0.002658241428434849,0.5121289491653442,0.10660277653757172,0.6776633262634277,0.05329771339893341,0.1400359570980072,0.5505861043930054,0.08517265319824219
61593,2400,29.03,-0.02071504294872284,0.5251222848892212,0.07583720293672135,0.6745961904525757,0.05211971700191498,0.13019204139709473,0.5480757355690002,0.07873010635375977
64450,2500,28.57,0.019682902842760086,0.6445844173431396,0.11694900333047069,0.678945004940033,0.08158667385578156,0.15801209211349487,0.5074583292007446,0.10127830505371094
67118,2600,26.68,0.01423772145062685,0.40970858931541443,0.05786742780849939,0.6828328371047974,0.05544170364737511,0.13454999029636383,0.5515689253807068,0.11639666557312012
69784,2700,26.66,0.0038472223095595837,0.5125147104263306,0.10444285584306764,0.6813148260116577,0.06663171947002411,0.13039933145046234,0.4994909167289734,0.09559941291809082
72489,2800,27.05,-0.01593613624572754,0.5050250291824341,0.09987323705548382,0.6778558492660522,0.05303981527686119,0.11873407661914825,0.5229078531265259,0.0906519889831543
75648,2900,31.59,-0.013524480164051056,0.5507351160049438,0.0925146529567428,0.6772263050079346,0.03478517383337021,0.10041264444589615,0.563310980796814,0.09187006950378418
78886,3000,32.38,-0.014018808491528034,0.6013690233230591,0.08523443140558508,0.6681559681892395,0.042600665241479874,0.11171844601631165,0.5406714081764221,0.08777880668640137
82386,3100,35.0,-0.007910924963653088,0.46283963322639465,0.09775818124956762,0.6692055463790894,0.02920127660036087,0.09185740351676941,0.5882729291915894,0.11868977546691895
85920,3200,35.34,-0.017368001863360405,0.3733968436717987,0.07732823113621332,0.654894232749939,0.03936583548784256,0.1121344268321991,0.5958224534988403,0.07880520820617676
89720,3300,38.0,-0.023808296769857407,0.5170104503631592,0.06324056913120633,0.6641286015510559,0.03592889383435249,0.102074034512043,0.5651674866676331,0.11806154251098633
93272,3400,35.52,0.015605672262609005,0.6595867872238159,0.052711901355390486,0.6572399139404297,0.03723694384098053,0.10873609036207199,0.6006707549095154,0.10411310195922852
97069,3500,37.97,0.029087044298648834,0.5171453356742859,0.10666939383772084,0.6624160408973694,0.05170512571930885,0.13224510848522186,0.5312978029251099,0.10498547554016113
101129,3600,40.6,-0.0073058814741671085,0.49145054817199707,0.06043397232521481,0.6692286729812622,0.032207515090703964,0.09917254745960236,0.5806851387023926,0.13203883171081543
104735,3700,36.06,-0.023618200793862343,0.45348232984542847,0.10674497480121468,0.6646076440811157,0.03394068405032158,0.09789274632930756,0.5778888463973999,0.09615492820739746
109207,3800,44.72,0.019231844693422318,0.4504229724407196,0.09050641997849501,0.6613811254501343,0.026060791686177254,0.08658011257648468,0.6124231219291687,0.12347984313964844
112821,3900,36.14,0.005907704122364521,0.40735504031181335,0.050576069712318865,0.6621108055114746,0.0482698529958725,0.11763135343790054,0.5202290415763855,0.09170889854431152
116776,4000,39.55,0.0006067379144951701,0.4425385892391205,0.1188857050644098,0.6500566005706787,0.03487325459718704,0.10783345252275467,0.5686506032943726,0.09372377395629883
120397,4100,36.21,0.022046271711587906,0.5329678654670715,0.11712863401917276,0.6519471406936646,0.049923382699489594,0.12276305258274078,0.5293586850166321,0.10167145729064941
124843,4200,44.46,0.005357606802135706,0.4019201695919037,0.13232382396751444,0.6569660902023315,0.023015186190605164,0.08170616626739502,0.6422175168991089,0.09812188148498535
128905,4300,40.62,-0.01459676306694746,0.3663351237773895,0.0416804349752662,0.6631138920783997,0.023415457457304,0.07880542427301407,0.624241054058075,0.10733675956726074
132710,4400,38.05,-0.008655211888253689,0.49697810411453247,0.06327168565573325,0.6567930579185486,0.03313517943024635,0.10285281389951706,0.6158298254013062,0.09244108200073242
136718,4500,40.08,-0.0390620157122612,0.6648150682449341,0.1911086152191274,0.6547860503196716,0.0451948381960392,0.11138323694467545,0.5385485291481018,0.1042485237121582
140934,4600,42.16,-0.00505125941708684,0.438198059797287,0.11244901438476518,0.6539297699928284,0.041333120316267014,0.11354291439056396,0.5752174258232117,0.10648345947265625
145090,4700,41.56,-0.024467840790748596,0.35834038257598877,0.06843129362666028,0.6580379605293274,0.0471157468855381,0.1163240596652031,0.5407320261001587,0.10324883460998535
149172,4800,40.82,0.04442202299833298,0.37749701738357544,0.04936798105603278,0.6562925577163696,0.03362545743584633,0.09692569077014923,0.5701331496238708,0.1099708080291748
153487,4900,43.15,-0.0019729738123714924,0.38181766867637634,0.0920425119805562,0.6428388953208923,0.041827455163002014,0.10854947566986084,0.5807271003723145,0.1115412712097168
157913,5000,44.26,0.040057528764009476,0.38829874992370605,0.05885429807725207,0.6457289457321167,0.034100331366062164,0.107268325984478,0.6161797046661377,0.08218502998352051
162508,5100,45.95,-0.0035271455999463797,0.4253522753715515,0.14427091338050863,0.6454790234565735,0.03041851706802845,0.09821927547454834,0.6286607384681702,0.0782320499420166
167213,5200,47.05,-0.024811802431941032,0.4025663435459137,0.024220145188155583,0.6510509848594666,0.023946460336446762,0.08112964779138565,0.6228724718093872,0.10300374031066895
171967,5300,47.54,-0.002860633423551917,0.3572027087211609,0.09499584483904376,0.6495070457458496,0.02874857559800148,0.09740070253610611,0.620722234249115,0.09075069427490234
176614,5400,46.47,0.013992508873343468,0.35701435804367065,0.12215052565769989,0.6436460614204407,0.02329873852431774,0.08220799267292023,0.6416346430778503,0.09674692153930664
180779,5500,41.65,-0.023619461804628372,0.35889384150505066,0.07019082150281974,0.640021026134491,0.04337788000702858,0.11631881445646286,0.5505387187004089,0.10573506355285645
185097,5600,43.18,-0.005492878146469593,0.3261791169643402,0.04765533114841673,0.6337124109268188,0.0259880181401968,0.08547695726156235,0.6062036752700806,0.10067439079284668
189826,5700,47.29,-0.020441250875592232,0.3981131613254547,0.07168709521738492,0.6325584053993225,0.03198542445898056,0.0980772152543068,0.5914281606674194,0.10265469551086426
194533,5800,47.07,-0.0015833592042326927,0.3607258200645447,0.053688142811491466,0.6340809464454651,0.04541849344968796,0.11381112784147263,0.5325818061828613,0.10908961296081543
