timesteps,episodes,mean_return,policy_loss,rudder_loss,rudder_last_mse,entropy,value_diff_std
2009,100,20.09,0.025275571271777153,0.8392232656478882,0.847434460556057,0.6884557604789734,0.21752440929412842
4435,200,24.26,-0.00681710708886385,1.233697772026062,1.508890089734147,0.6913501024246216,0.18936699628829956
7120,300,26.85,-0.047065429389476776,1.1659505367279053,0.9282390467788597,0.6858951449394226,0.12425742298364639
9931,400,28.11,-0.12683916091918945,0.6233266592025757,0.7251048729134103,0.6725294589996338,0.12383069097995758
13190,500,32.59,-0.09656105190515518,1.215488076210022,1.3892924622943004,0.6600461602210999,0.24801547825336456
17399,600,42.09,-0.11825515329837799,1.0772868394851685,0.7414479790876309,0.6526898145675659,0.23486891388893127
22050,700,46.51,-0.11521700024604797,0.9721816182136536,0.7761425638459817,0.633695125579834,0.2421487420797348
27211,800,51.61,-0.11841840296983719,2.490274429321289,1.5897021542768925,0.6251858472824097,0.2043391764163971
32999,900,57.88,-0.06966488808393478,0.8640071749687195,0.4377517581335269,0.6159703135490417,0.1843719780445099
39201,1000,62.02,-0.09833503514528275,1.1774473190307617,0.8851063677905283,0.5952381491661072,0.21331048011779785
46027,1100,68.26,-0.06070216745138168,1.1667652130126953,0.9377900599191586,0.5940999388694763,0.2693781852722168
53608,1200,75.81,-0.03336124122142792,0.8550688028335571,0.636905529043482,0.5933329463005066,0.19342319667339325
63558,1300,99.5,-0.0466640368103981,1.0106151103973389,0.7850818649555246,0.5957140922546387,0.22087158262729645
75842,1400,122.84,-0.02990974485874176,0.722304105758667,1.0451568235487987,0.5910060405731201,0.22815309464931488
87557,1500,117.15,-0.039888761937618256,0.65639328956604,0.9893344348160705,0.5865311026573181,0.2156836986541748
98513,1600,109.56,-0.04047133028507233,0.6142781376838684,0.5361804401734844,0.5948904752731323,0.17152813076972961
108293,1700,97.8,-0.021983325481414795,0.5118585228919983,0.5747984036415195,0.6055179834365845,0.14838112890720367
117001,1800,87.08,-0.005679683294147253,0.4320027828216553,0.792276278079953,0.6094498634338379,0.15280772745609283
125234,1900,82.33,-0.021438712254166603,0.7543320655822754,0.5442690024074788,0.616051435470581,0.08815666288137436
132257,2000,70.23,-0.07007820159196854,0.4036288857460022,0.7225782210162833,0.614477276802063,0.09122641384601593
139452,2100,71.95,-0.0766284167766571,0.5742204785346985,0.3316575305269604,0.6259470582008362,0.09147472679615021
146024,2200,65.72,-0.08910132199525833,0.7127810120582581,0.5491577776726141,0.6027173399925232,0.07938137650489807
153538,2300,75.14,-0.004151283763349056,0.4298107624053955,0.4409364385801988,0.6036437153816223,0.09401705116033554
161833,2400,82.95,-0.08477769047021866,0.3392135798931122,0.39384280937180544,0.595545768737793,0.12382937967777252
170949,2500,91.16,-0.07397164404392242,0.564153790473938,0.793342015085121,0.5822211503982544,0.13867592811584473
182370,2600,114.21,-0.04844160005450249,0.5426491498947144,0.5835114821757694,0.5617169737815857,0.16080136597156525
194600,2700,122.3,-0.04707677289843559,0.5017876029014587,0.7962526278647905,0.5657077431678772,0.16819977760314941
