timesteps,episodes,mean_return,policy_loss,entropy
50000,100,-500.0,-0.0,1.0934566259384155
99155,200,-491.43,0.0003127413219772279,1.0880738496780396
139518,300,-402.95,-0.0073445038869977,1.0574208498001099
165169,400,-255.55,-0.009881163947284222,1.0171535015106201
184665,500,-193.98,-0.0392116941511631,0.9495581388473511
199960,600,-151.95,-0.02533198520541191,0.8942540884017944
