timesteps,episodes,mean_return,policy_loss,cat_loss,entropy,credit_weight_std,cat_entropy,cat_temperature,mix_ratio
2571,100,25.71,-0.0039633032865822315,0.5644272565841675,0.6891934871673584,0.02225925400853157,3.2366719245910645,1.4132616519927979,0.0449925
5254,200,26.83,-0.0038713733665645123,0.09422961622476578,0.6796702742576599,0.025465065613389015,3.1244261264801025,1.4132616519927979,0.09194499999999999
8431,300,31.77,-0.024711402133107185,0.12475600093603134,0.6621454358100891,0.025320911779999733,3.1955597400665283,1.4132616519927979,0.1475425
11839,400,34.08,-0.004666512832045555,0.060733187943696976,0.6599849462509155,0.016700126230716705,3.31960391998291,1.4132616519927979,0.2071825
15358,500,35.19,-0.01990189217031002,0.023654522374272346,0.6522348523139954,0.020376285538077354,3.471491813659668,1.4132616519927979,0.268765
19110,600,37.52,-0.015957944095134735,0.008279360830783844,0.6535374522209167,0.018516905605793,3.3850505352020264,1.4132616519927979,0.334425
22929,700,38.19,0.00397643493488431,0.008919024839997292,0.6511358618736267,0.016052348539233208,3.3560140132904053,1.4132616519927979,0.4012575
26720,800,37.91,-0.003496672725304961,0.22279132902622223,0.6441183090209961,0.01798790693283081,3.3313701152801514,1.4132616519927979,0.4676
30293,900,35.73,-0.007958043366670609,0.04102021083235741,0.640247642993927,0.013281797058880329,3.391510248184204,1.4132616519927979,0.5301275
33634,1000,33.41,-0.014499331824481487,0.06096368655562401,0.6279834508895874,0.023446593433618546,3.4173855781555176,1.4132616519927979,0.588595
36888,1100,32.54,-0.02617536671459675,0.008002866990864277,0.6369876861572266,0.014390382915735245,3.288748025894165,1.4132616519927979,0.64554
39902,1200,30.14,-0.009655443951487541,0.010071353986859322,0.6280812621116638,0.019821027293801308,3.2987048625946045,1.4132616519927979,0.698285
42907,1300,30.05,-0.006432552821934223,0.014395114965736866,0.6259604692459106,0.017272518947720528,3.21069598197937,1.4132616519927979,0.7
45923,1400,30.16,0.007148909382522106,0.030732793733477592,0.620326578617096,0.019451135769486427,3.1466400623321533,1.4132616519927979,0.7
48623,1500,27.0,-0.006289059761911631,0.033224835991859436,0.6291770339012146,0.018933497369289398,3.09324049949646,1.4132616519927979,0.7
51679,1600,30.56,0.0006466094055213034,0.005211263429373503,0.6397162675857544,0.01554776355624199,3.239928960800171,1.4132616519927979,0.7
54424,1700,27.45,0.00999912153929472,0.010222190991044044,0.6004070043563843,0.015909593552350998,3.1791255474090576,1.4132616519927979,0.7
57223,1800,27.99,-0.021497078239917755,0.0027328028809279203,0.6281065344810486,0.018693076446652412,3.1201910972595215,1.4132616519927979,0.7
60205,1900,29.82,-0.0014594793319702148,0.01749664545059204,0.607343316078186,0.017632365226745605,3.1567320823669434,1.4132616519927979,0.7
63140,2000,29.35,0.013013888150453568,0.013459612615406513,0.628209114074707,0.017018131911754608,3.251551866531372,1.4132616519927979,0.7
65911,2100,27.71,0.003814281662926078,0.007854124531149864,0.6269451379776001,0.016769183799624443,3.2244045734405518,1.4132616519927979,0.7
68712,2200,28.01,0.00655249273404479,0.00024743302492424846,0.6309312582015991,0.01332410890609026,3.2282376289367676,1.4132616519927979,0.7
71546,2300,28.34,0.0008913278579711914,0.000879917643032968,0.608278751373291,0.019496673718094826,3.271104574203491,1.4132616519927979,0.7
74701,2400,31.55,0.008823302574455738,0.005386002827435732,0.6085031032562256,0.015008687973022461,3.2556023597717285,1.4132616519927979,0.7
77902,2500,32.01,-0.014189367182552814,0.006004944443702698,0.601535439491272,0.014875506982207298,3.330146551132202,1.4132616519927979,0.7
80834,2600,29.32,0.006917344871908426,0.03985176980495453,0.6029497981071472,0.016744520515203476,3.3706984519958496,1.4132616519927979,0.7
84158,2700,33.24,0.013250721618533134,0.004178545903414488,0.6047224998474121,0.012534111738204956,3.400505542755127,1.4132616519927979,0.7
87314,2800,31.56,-0.005471573211252689,0.006124503444880247,0.6017804145812988,0.013185469433665276,3.4381422996520996,1.4132616519927979,0.7
90295,2900,29.81,-0.012453452683985233,0.0021891610231250525,0.6048102974891663,0.011289402842521667,3.2194056510925293,1.4132616519927979,0.7
93583,3000,32.88,-0.0022119448985904455,0.01510684285312891,0.6019964218139648,0.013035906478762627,3.3749430179595947,1.4132616519927979,0.7
97025,3100,34.42,-0.0020817341282963753,0.0016198760131374002,0.5976186990737915,0.01567837968468666,3.421691656112671,1.4132616519927979,0.7
100669,3200,36.44,-0.004610841162502766,0.0072407955303788185,0.6013240218162537,0.013393529690802097,3.4185187816619873,1.4132616519927979,0.7
104598,3300,39.29,-0.009651807136833668,0.003908836282789707,0.6012227535247803,0.010919302701950073,3.423550605773926,1.4132616519927979,0.7
108055,3400,34.57,0.004753751680254936,0.04042540863156319,0.5896362066268921,0.013411254622042179,3.4595413208007812,1.4132616519927979,0.7
111488,3500,34.33,-0.01354918908327818,0.0016993832541629672,0.5865511298179626,0.011678514070808887,3.4078004360198975,1.4132616519927979,0.7
115212,3600,37.24,-0.026992009952664375,0.0023425493855029345,0.576592743396759,0.015181566588580608,3.534641981124878,1.4132616519927979,0.7
118973,3700,37.61,0.011942782439291477,0.0011631016386672854,0.5923352837562561,0.010538944974541664,3.450639486312866,1.4132616519927979,0.7
122560,3800,35.87,-0.005951762665063143,0.0015814260113984346,0.5828154683113098,0.013307830318808556,3.4863882064819336,1.4132616519927979,0.7
126356,3900,37.96,-0.008517725393176079,0.0036108267959207296,0.5952917337417603,0.011976317502558231,3.497143030166626,1.4132616519927979,0.7
129937,4000,35.81,-0.009389016777276993,0.040680695325136185,0.5925307869911194,0.009069529362022877,3.461434841156006,1.4132616519927979,0.7
133898,4100,39.61,-0.009217859245836735,0.007834946736693382,0.5925828814506531,0.010468424297869205,3.501697301864624,1.4132616519927979,0.7
138020,4200,41.22,0.002400011755526066,0.012981338426470757,0.5816006660461426,0.011762721464037895,3.6189804077148438,1.4132616519927979,0.7
143132,4300,51.12,-0.04104342684149742,0.0019734560046344995,0.5652505159378052,0.010142510756850243,3.803715705871582,1.4132616519927979,0.7
148009,4400,48.77,0.009331648238003254,0.011652586981654167,0.5666787624359131,0.010906081646680832,3.735966444015503,1.4132616519927979,0.7
152404,4500,43.95,-0.01431287545710802,0.0010535480687394738,0.5674781799316406,0.008201086893677711,3.68050217628479,1.4132616519927979,0.7
156826,4600,44.22,0.0031258314847946167,0.0009254994220100343,0.5781951546669006,0.009045762941241264,3.707383632659912,1.4132616519927979,0.7
161839,4700,50.13,0.005017219576984644,0.0007266707834787667,0.5809350609779358,0.009325222112238407,3.8652100563049316,1.4132616519927979,0.7
167030,4800,51.91,-0.008391779847443104,0.0143364779651165,0.5636172890663147,0.01012581679970026,3.8281962871551514,1.4132616519927979,0.7
172472,4900,54.42,-0.012281607836484909,0.020062295719981194,0.5765767097473145,0.007441263180226088,3.9299163818359375,1.4132616519927979,0.7
177882,5000,54.1,-0.0013927232939749956,0.0054426952265203,0.5675371885299683,0.009529977105557919,3.8025553226470947,1.4132616519927979,0.7
184064,5100,61.82,-0.009630350396037102,0.01137897651642561,0.574657142162323,0.008285521529614925,4.006837844848633,1.4132616519927979,0.7
189515,5200,54.51,-0.025801775977015495,0.006683616898953915,0.5587005019187927,0.010486229322850704,3.876887321472168,1.4132616519927979,0.7
195406,5300,58.91,-0.008246920071542263,0.004665314685553312,0.560394287109375,0.008668280206620693,3.8754847049713135,1.4132616519927979,0.7
