timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2572,100,25.72,0.008611147291958332,1.335504174232483,1.215870552510023,0.6908279061317444,-0.0047421324998140335,0.016583291813731194,0.5606119632720947,2.8229479789733887
4761,200,21.89,0.0027123838663101196,0.6497633457183838,0.5223117888594667,0.6904717683792114,-0.006484272889792919,0.024002855643630028,0.46742627024650574,1.8167057037353516
6964,300,22.03,-0.00264549907296896,0.7976713180541992,0.7932260583528357,0.6876243948936462,-0.005697142332792282,0.04397192224860191,0.5023095607757568,1.0796942710876465
8942,400,19.78,-0.07322513312101364,0.5315625071525574,0.3376374980604548,0.6768710017204285,-0.009579615667462349,0.04052603989839554,0.4574167728424072,2.5005948543548584
10771,500,18.29,-0.023739967495203018,0.5403833985328674,0.23207527506941308,0.6279903650283813,-0.01501796767115593,0.045385248959064484,0.4658598005771637,1.8955175876617432
12281,600,15.1,0.009497387334704399,0.21745315194129944,0.1956191218215281,0.5736769437789917,-0.00583430752158165,0.026024172082543373,0.3635091185569763,1.2088847160339355
13694,700,14.13,-0.1116938441991806,0.4788898229598999,0.1228443959349955,0.5450976490974426,-0.004772039595991373,0.04691246524453163,0.42965614795684814,3.0995054244995117
14936,800,12.42,-0.0709582269191742,0.15564030408859253,0.09506564613305575,0.4682937264442444,-0.014239273965358734,0.018141333013772964,0.21927210688591003,0.5013842582702637
16112,900,11.76,0.03940538689494133,0.11258280277252197,0.009327965899622844,0.4141974151134491,-0.008625675924122334,0.032562293112277985,0.33298611640930176,3.3849856853485107
17305,1000,11.93,0.03338916599750519,0.10475420951843262,0.034347373524330274,0.3953341543674469,-0.01596025936305523,0.03190775215625763,0.2840048372745514,1.0148108005523682
18456,1100,11.51,-0.021996967494487762,0.13675333559513092,0.0221479297397309,0.3666369318962097,-0.02085556462407112,0.020774537697434425,0.18726088106632233,1.5933945178985596
19570,1200,11.14,0.005434883758425713,0.04750126972794533,0.013531071307018768,0.3349049389362335,-0.018752362579107285,0.0298367477953434,0.2207154482603073,2.5893797874450684
20650,1300,10.8,-0.008816677145659924,0.0300417672842741,0.014450969410518155,0.303688108921051,-0.017030784860253334,0.030441388487815857,0.23498742282390594,0.40729451179504395
21720,1400,10.7,-0.11123812198638916,0.03259865939617157,0.01057658980650255,0.2588464915752411,-0.024973323568701744,0.02789934165775776,0.17948037385940552,0.5111243724822998
22793,1500,10.73,0.022961115464568138,0.043639253824949265,0.01279512121530691,0.2431800663471222,-0.030408058315515518,0.0634433776140213,0.31137505173683167,0.9935626983642578
23820,1600,10.27,-0.025554293766617775,0.02914143167436123,0.019050736563804092,0.1867438703775406,-0.027783209457993507,0.029983676970005035,0.1506698727607727,0.9008569717407227
24838,1700,10.18,-0.009488703683018684,0.025352979078888893,0.007886995593131966,0.18211206793785095,-0.02965005487203598,0.03079608455300331,0.17233680188655853,0.8974118232727051
25804,1800,9.66,0.004626716952770948,0.023999212309718132,0.013169827337454384,0.1708228886127472,-0.03398235887289047,0.03460412472486496,0.21758657693862915,1.8872661590576172
26784,1900,9.8,0.005777732003480196,0.022237440571188927,0.010418403406970356,0.1576540768146515,-0.03468676656484604,0.030192460864782333,0.2187766283750534,1.0910522937774658
27814,2000,10.3,0.02956109493970871,0.025531036779284477,0.011679958899852258,0.1740720123052597,-0.031750407069921494,0.05016046017408371,0.3007547855377197,0.6891708374023438
28823,2100,10.09,-0.004575709346681833,0.015821397304534912,0.008567680844362258,0.14534731209278107,-0.04006575047969818,0.06086783483624458,0.26795950531959534,0.902825117111206
29794,2200,9.71,-0.021361298859119415,0.10069490224123001,0.022615885664352693,0.12603579461574554,-0.03882575407624245,0.03308594599366188,0.2050318717956543,1.2025575637817383
30771,2300,9.77,-0.15444113314151764,0.02621404081583023,0.009183071007464605,0.11728129535913467,-0.04527643322944641,0.035505179315805435,0.19066333770751953,0.7935078144073486
31750,2400,9.79,-0.04308067262172699,0.03918980434536934,0.011302651905377084,0.1061634048819542,-0.052462875843048096,0.041269753128290176,0.1878935545682907,2.1786959171295166
32733,2500,9.83,-0.017333604395389557,0.02942553348839283,0.020616928365567826,0.10100466758012772,-0.04472597315907478,0.04984306916594505,0.23108167946338654,1.0077123641967773
33703,2600,9.7,-0.0601717010140419,0.020174020901322365,0.02128824528351032,0.08884759992361069,-0.04137561097741127,0.053152408450841904,0.22591322660446167,0.29135632514953613
34673,2700,9.7,-0.07111885398626328,0.038317833095788956,0.022187437124739518,0.07743345946073532,-0.039077237248420715,0.06166824698448181,0.21019425988197327,0.7973165512084961
35636,2800,9.63,-0.06793294101953506,0.02130247838795185,0.010539723268933206,0.06893686950206757,-0.039549801498651505,0.06093120574951172,0.23922888934612274,2.9865894317626953
36595,2900,9.59,-0.0248529352247715,0.027204731479287148,0.009849149650350834,0.05516163259744644,-0.0544690266251564,0.07250101864337921,0.23079082369804382,2.291489362716675
