timesteps,episodes,mean_return,policy_loss,predictor_loss,predictor_last_mse,entropy,value_diff_std
2625,100,26.25,0.005348577629774809,1.0229544639587402,1.4583622402045875,0.6856145858764648,0.07684454321861267
5477,200,28.52,-0.04404168576002121,0.7637773752212524,1.1324595763755496,0.6857373714447021,0.06336776167154312
8183,300,27.06,0.006834473926573992,0.6651517152786255,0.7651990792558839,0.6805735230445862,0.054506197571754456
11003,400,28.2,-0.059820953756570816,0.6602770686149597,0.863102441218992,0.6777267456054688,0.09594961255788803
14190,500,31.87,-0.20536138117313385,0.6123229265213013,0.6926917506381869,0.6582299470901489,0.09882855415344238
18376,600,41.86,-0.13396362960338593,0.5817663073539734,0.6496323583994429,0.656935453414917,0.06568916141986847
22936,700,45.6,-0.12308429926633835,0.48048141598701477,0.4899936199886724,0.6295223236083984,0.08544480055570602
28250,800,53.14,-0.1274878978729248,0.3892204463481903,0.1522010745718338,0.6173376441001892,0.09573481231927872
34453,900,62.03,-0.07126398384571075,0.696463942527771,0.48756867657097447,0.6157399415969849,0.09736117720603943
41366,1000,69.13,-0.08177653700113297,0.3474111258983612,0.3747141814939217,0.6055736541748047,0.0958174467086792
48695,1100,73.29,-0.07389866560697556,0.2192789912223816,0.11913337299289803,0.6049351692199707,0.09083682298660278
58265,1200,95.7,-0.07923755049705505,0.2438497245311737,0.26263955819110074,0.6003156304359436,0.0798264816403389
70158,1300,118.93,-0.06412305682897568,1.1710797548294067,0.9795949787941935,0.5991008281707764,0.07762132585048676
85918,1400,157.6,-0.031103264540433884,1.1404221057891846,1.2010100682576497,0.5931333899497986,0.05112699419260025
105271,1500,193.53,0.02506478689610958,1.907555341720581,2.334651861526072,0.5912564396858215,0.039590008556842804
122365,1600,170.94,-0.0667441263794899,2.747933864593506,1.8669327874978383,0.590425431728363,0.046420756727457047
138922,1700,165.57,-0.13614140450954437,1.771958351135254,1.5106494110174633,0.5920177102088928,0.026522265747189522
151952,1800,130.3,-0.06601482629776001,1.69446861743927,1.3224764632682005,0.5902413129806519,0.03637445718050003
166476,1900,145.24,-0.021458439528942108,1.2094535827636719,1.2523946451323353,0.5909485816955566,0.04027530178427696
180899,2000,144.23,-0.06862509250640869,1.3525381088256836,0.94397437334992,0.5880271792411804,0.045826997607946396
193664,2100,127.65,-0.13230077922344208,0.2662945091724396,0.6497214905529594,0.6009770035743713,0.03819455951452255
