timesteps,episodes,mean_return,policy_loss,predictor_loss,predictor_last_mse,entropy,value_diff_std
9101,100,-176.78630322658515,-0.0389973446726799,0.7717186212539673,0.6465508668528249,1.3828574419021606,0.058764535933732986
17920,200,-176.72864893441928,0.007955686189234257,0.7677013278007507,0.5508033389652458,1.3741787672042847,0.04998732730746269
26552,300,-172.74902143806014,0.008076949045062065,0.4022899270057678,0.6582298356612833,1.368520736694336,0.08232744038105011
34854,400,-140.16175398785037,-0.0483362190425396,0.4655274450778961,0.3430834548935915,1.3681353330612183,0.08721849322319031
43391,500,-150.0435704636949,-0.02193956822156906,0.5645279288291931,0.33379733521869637,1.3677830696105957,0.07214080542325974
51795,600,-140.04636145285878,0.00013080328062642366,0.3219296634197235,0.5560949959016095,1.3677167892456055,0.04204778000712395
60247,700,-140.9039866181172,-0.029328852891921997,0.3325495421886444,0.20275849779354757,1.3697956800460815,0.04518042132258415
68515,800,-128.00796763348907,-0.10656453669071198,0.4456203877925873,0.43692906545596394,1.3657772541046143,0.052553702145814896
76985,900,-127.09538778805926,-0.05466889590024948,0.3220795691013336,0.28028745329841814,1.3521265983581543,0.08785776793956757
84994,1000,-128.5679357844401,-0.046055689454078674,0.2380368709564209,0.20251876767530727,1.3350285291671753,0.0736619308590889
93790,1100,-123.9924384265509,-0.08266700804233551,0.5258000493049622,0.24910764393183246,1.3287628889083862,0.058539941906929016
102071,1200,-117.3883933620619,-0.05405491590499878,0.3424495756626129,0.35486206440578677,1.2908176183700562,0.05354733020067215
110448,1300,-115.53428458100547,-0.10526857525110245,0.28031688928604126,0.3011703479142549,1.3012700080871582,0.08025608211755753
119157,1400,-122.36924213663501,0.007160687819123268,0.48689931631088257,0.2634335253113022,1.3092035055160522,0.0527261383831501
129075,1500,-118.5458896394047,-0.223778635263443,0.3018133342266083,0.22067858216469177,1.3129914999008179,0.04720412939786911
137973,1600,-113.98050928662417,0.19017396867275238,0.4733758568763733,0.5144204200541329,1.2626029253005981,0.08527813106775284
146698,1700,-111.29289395598235,-0.1293599009513855,0.35620230436325073,0.35031237323261544,1.2593861818313599,0.06043362244963646
155963,1800,-102.24939012975138,-0.15324734151363373,0.622058629989624,0.5878662124140344,1.2464187145233154,0.06725951284170151
165440,1900,-97.99962113769159,-0.014324897900223732,0.30248063802719116,0.31951804674344636,1.2091573476791382,0.05026070773601532
175418,2000,-112.61420411033276,-0.01997276581823826,0.4055017828941345,0.4809706789519017,1.2027196884155273,0.05632276460528374
185016,2100,-103.67340161125693,-0.2001706212759018,0.37415429949760437,0.3076985916764897,1.1936652660369873,0.058350853621959686
195106,2200,-101.79505980523324,-0.07750551402568817,0.3191278874874115,0.3115090753339852,1.2436041831970215,0.06023131310939789
