timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2088,100,20.88,0.008739612996578217,0.5958157181739807,0.7365758020741244,0.6862560510635376,-0.0009681189549155533,0.03941477835178375,0.7595981955528259,0.08460664749145508
3998,200,19.1,0.006726547610014677,0.6285060048103333,0.7679340622387827,0.6906538009643555,-0.00066077068913728,0.04933648556470871,0.7079525589942932,0.07981324195861816
6241,300,22.43,-0.001758137601427734,0.6238378882408142,0.7285619795244808,0.6908794641494751,-0.018330678343772888,0.10529613494873047,0.7326478362083435,0.08759689331054688
8305,400,20.64,0.011738492175936699,0.4695192873477936,0.5237256711080742,0.6904001832008362,-0.009129256010055542,0.0983567088842392,0.6002500057220459,0.0792536735534668
10827,500,25.22,0.008263959549367428,0.6355443596839905,0.3027577124303207,0.6887487769126892,-0.014706476591527462,0.10355124622583389,0.6614862680435181,0.09410858154296875
13408,600,25.81,-0.0041501084342598915,0.4607546031475067,0.36959799827503353,0.6851335763931274,-0.014569881372153759,0.1040332019329071,0.5723452568054199,0.09218788146972656
16253,700,28.45,0.0024010566994547844,0.36225512623786926,0.1597656702195915,0.6856210827827454,-0.009458892047405243,0.06790462136268616,0.6705098748207092,0.07797431945800781
18679,800,24.26,0.0032139457762241364,0.5066176056861877,0.22333886880611922,0.6822128891944885,-0.01182478852570057,0.055851612240076065,0.5193303823471069,0.0802762508392334
21459,900,27.8,0.023454759269952774,0.7579749822616577,0.2099981602344845,0.6829462647438049,-0.021675223484635353,0.10461387038230896,0.5823215246200562,0.08996868133544922
24225,1000,27.66,-0.0024513734970241785,0.5672688484191895,0.19100810344340668,0.6819874048233032,-0.011094260960817337,0.08271380513906479,0.5989288091659546,0.09857320785522461
26975,1100,27.5,0.0023198809940367937,0.5693277716636658,0.10874824254812362,0.6828941702842712,-0.014427198097109795,0.1165061965584755,0.6460367441177368,0.08839964866638184
29833,1200,28.58,0.008241284638643265,0.3981512188911438,0.13067655922259291,0.685373067855835,-0.024930283427238464,0.11046233028173447,0.6423032879829407,0.09125471115112305
32554,1300,27.21,0.0012416408862918615,0.6611685156822205,0.1545122554603343,0.6776617169380188,-0.025020189583301544,0.12228240817785263,0.581596851348877,0.09831404685974121
35314,1400,27.6,-0.018087811768054962,0.5450496673583984,0.0897129464467677,0.6743490695953369,-0.01753060892224312,0.08889827877283096,0.5330902338027954,0.09490013122558594
38451,1500,31.37,0.0036059406120330095,0.48163560032844543,0.10501613403081743,0.6746652722358704,-0.01759895123541355,0.0932796522974968,0.6109365820884705,0.08655667304992676
41632,1600,31.81,-0.020199211314320564,0.4740104377269745,0.12020332145815095,0.6765164732933044,-0.03012443706393242,0.14455638825893402,0.6839891076087952,0.0881340503692627
45331,1700,36.99,0.001672971062362194,0.48862701654434204,0.1361476604884956,0.6742251515388489,-0.015430276282131672,0.08692408353090286,0.6685497760772705,0.08820772171020508
48927,1800,35.96,-0.006054372992366552,0.5590050220489502,0.09342176295152362,0.6664029359817505,-0.023256393149495125,0.11947792768478394,0.6485617160797119,0.09978318214416504
