timesteps,episodes,mean_return,policy_loss,rudder_loss,rudder_last_mse,entropy,value_diff_std
2299,100,22.99,-0.04241427406668663,1.9771208763122559,1.2557250559174766,0.6888442635536194,0.06949672847986221
4481,200,21.82,0.10513760149478912,0.8190223574638367,0.9941695491472881,0.6833828687667847,0.33915331959724426
6865,300,23.84,0.030664024874567986,0.3742629587650299,0.5809231381863356,0.6863850355148315,0.18126587569713593
9583,400,27.18,-0.03622785955667496,0.9859592318534851,1.5076958328640708,0.6831661462783813,0.18632011115550995
12546,500,29.63,0.014321121387183666,1.6687318086624146,2.2557194660107296,0.6719691753387451,0.21824099123477936
15704,600,31.58,0.021836241707205772,2.2633652687072754,1.6818781191580152,0.6727535724639893,0.15486258268356323
19006,700,33.02,-0.02800762467086315,1.1392771005630493,1.2613208193632999,0.6617619395256042,0.14300096035003662
22499,800,34.93,-0.061040278524160385,0.9271692633628845,0.7423568266133468,0.6517868041992188,0.16420845687389374
26774,900,42.75,-0.13377809524536133,1.5869648456573486,0.8249900490045547,0.6385619044303894,0.23801760375499725
31037,1000,42.63,-0.10338734835386276,1.4720427989959717,0.5636459963396192,0.6367773413658142,0.20370879769325256
36788,1100,57.51,-0.07338988780975342,0.6406651139259338,0.22203505473056187,0.6121544241905212,0.29843923449516296
42801,1200,60.13,-0.03567852824926376,0.45249488949775696,0.11226502024025346,0.6015523076057434,0.2638227045536041
49724,1300,69.23,-0.08548825979232788,0.6954241394996643,0.2694027793365725,0.6011024117469788,0.24876484274864197
57642,1400,79.18,-0.048654165118932724,1.2148493528366089,0.5519467180982853,0.6019796133041382,0.24272339046001434
66140,1500,84.98,-0.05341204255819321,0.7386994361877441,0.385363927250728,0.5894833207130432,0.2559231221675873
75751,1600,96.11,-0.0652804896235466,0.8569515347480774,0.477806112752296,0.5881741642951965,0.27829238772392273
86923,1700,111.72,-0.0824638083577156,0.6820377111434937,0.3391405251106335,0.5881932973861694,0.24665412306785583
100161,1800,132.38,-0.024691004306077957,0.5581958889961243,1.0074100227250407,0.5950486660003662,0.2284565269947052
111927,1900,117.66,-0.05676626041531563,0.470701664686203,1.0792052625988922,0.5836948752403259,0.26540711522102356
123632,2000,117.05,-0.018687110394239426,0.45595401525497437,0.7023565016686917,0.5808321237564087,0.21238063275814056
134642,2100,110.1,-0.05174143239855766,0.5912389159202576,0.4387666325705747,0.5842088460922241,0.1937393993139267
145558,2200,109.16,-0.041177570819854736,0.5656692385673523,0.6030952405921804,0.5903202295303345,0.154795303940773
155444,2300,98.86,-0.021200112998485565,0.6988856196403503,1.184631171853592,0.5906683802604675,0.17866770923137665
163702,2400,82.58,-0.03083154372870922,0.5066899657249451,0.7845964779873611,0.5868439674377441,0.10914405435323715
172281,2500,85.79,-0.06803077459335327,0.40275877714157104,0.6526426470547448,0.59446120262146,0.12128658592700958
182240,2600,99.59,-0.017334362491965294,0.5682548880577087,0.7653293117667394,0.5962747931480408,0.13691280782222748
192494,2700,102.54,-0.026370009407401085,0.5755192637443542,0.7545369195654833,0.5870175361633301,0.15858930349349976
