timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2428,100,24.28,0.014248868450522423,0.9266876578330994,1.0685580577788643,0.6907034516334534,0.0014801915967836976,0.012706550769507885,0.5687145590782166,0.08138322830200195
4786,200,23.58,0.005451532080769539,1.1217222213745117,0.8377175727582653,0.6919296979904175,-0.0017363044898957014,0.03968038409948349,0.644586980342865,0.08275127410888672
6807,300,20.21,0.0029181756544858217,1.0574156045913696,0.6575583050648371,0.6911166310310364,0.0036116454284638166,0.04588095471262932,0.6287184357643127,0.08378911018371582
8803,400,19.96,-0.0045644184574484825,0.8282485008239746,1.653290855822464,0.6871980428695679,0.020033638924360275,0.07178344577550888,0.7098816633224487,0.07575702667236328
10802,500,19.99,-0.003681233851239085,0.9611706137657166,0.556734505482018,0.6874808669090271,0.0007172275800257921,0.058298900723457336,0.595742404460907,0.09157896041870117
12731,600,19.29,0.017598481848835945,0.4032968282699585,0.7874083913862705,0.6868959665298462,0.014432991854846478,0.08286771178245544,0.7515432238578796,0.08477210998535156
14822,700,20.91,0.0014233947731554508,0.28389859199523926,0.33678196049786874,0.6918864250183105,0.006432033609598875,0.04787905141711235,0.6739296913146973,0.08470582962036133
16960,800,21.38,-0.002213846892118454,0.42375755310058594,0.214233310280603,0.6912382245063782,0.00690894341096282,0.07825324684381485,0.5235704183578491,0.08683490753173828
19537,900,25.77,-0.017731044441461563,0.6714805364608765,0.3698421439805922,0.6883261203765869,-0.004314678255468607,0.05560494214296341,0.46915915608406067,0.08599495887756348
22144,1000,26.07,-0.012258698232471943,0.8927369117736816,0.33379546788928566,0.6826402544975281,-0.010860192589461803,0.05776875838637352,0.3997024595737457,0.07464742660522461
24938,1100,27.94,-0.019497858360409737,0.765163242816925,0.6387465184593263,0.6772215962409973,-0.006125056650489569,0.05650126561522484,0.5438926815986633,0.08563756942749023
28054,1200,31.16,-0.010579736903309822,0.796571671962738,0.4324790940231954,0.6759263277053833,-0.013845010660588741,0.08129618316888809,0.4453975558280945,0.09157323837280273
31337,1300,32.83,-0.007438006345182657,1.207518219947815,0.6184842315424854,0.6723975539207458,-0.010005793534219265,0.03947107866406441,0.48210006952285767,0.09415435791015625
35184,1400,38.47,-0.0013966611586511135,1.8840291500091553,0.5111659920776825,0.6648493409156799,-0.0026008859276771545,0.0674542784690857,0.4993642568588257,0.10842442512512207
38655,1500,34.71,0.005463652778416872,1.5291236639022827,0.5774610608816146,0.6505432724952698,0.005326599348336458,0.06727846711874008,0.4947394132614136,0.11930203437805176
42620,1600,39.65,-0.03855961561203003,1.3359988927841187,0.3265255339317567,0.6535859107971191,-0.020271223038434982,0.07797545194625854,0.4039383828639984,0.121337890625
47001,1700,43.81,-0.01510544028133154,0.6804614663124084,0.3209185370224077,0.6523154973983765,-0.005139194894582033,0.06339294463396072,0.499944806098938,0.09701704978942871
51477,1800,44.76,0.0016150607261806726,0.8779385089874268,0.2401837721884173,0.6457157135009766,-0.008543402887880802,0.09165069460868835,0.49242544174194336,0.09928345680236816
56162,1900,46.85,-0.015173200517892838,0.9644611477851868,0.4406390768036848,0.6491088271141052,-0.007230053655803204,0.06536281853914261,0.5256187319755554,0.09330248832702637
60648,2000,44.86,0.013102397322654724,1.651267647743225,0.5510684297740227,0.6324126720428467,-0.0009240452200174332,0.0480070635676384,0.4582367539405823,0.15416264533996582
65699,2100,50.51,0.007635356858372688,0.5255321860313416,0.2878699964222809,0.6527653932571411,-0.01549805048853159,0.0724407508969307,0.45658695697784424,0.09592795372009277
70435,2200,47.36,-0.022659089416265488,1.1723159551620483,0.2807318667260309,0.6392277479171753,-0.012598586268723011,0.10357705503702164,0.5721657276153564,0.11448788642883301
75879,2300,54.44,0.016862958669662476,1.475080966949463,0.40857603379990903,0.6485018134117126,-0.023681839928030968,0.09797098487615585,0.49670010805130005,0.12779641151428223
81286,2400,54.07,0.011090016923844814,0.5980173349380493,0.20045831899963862,0.6266044974327087,-0.012449120171368122,0.07364875823259354,0.44928354024887085,0.1102759838104248
86318,2500,50.32,0.008497399277985096,1.4102166891098022,0.423241458761504,0.6329704523086548,-0.010703767649829388,0.03341027349233627,0.38560834527015686,0.17917323112487793
91992,2600,56.74,-0.0033399988897144794,0.6193119883537292,0.18006140721648384,0.6277099847793579,-0.011960877105593681,0.047580473124980927,0.3890761435031891,0.1252152919769287
97437,2700,54.45,0.02109244465827942,0.8763628602027893,0.40090638897090686,0.6301308870315552,-0.008492504246532917,0.07004489004611969,0.5329292416572571,0.13315892219543457
103191,2800,57.54,-0.0366181842982769,0.8860838413238525,0.19598144685151056,0.626573383808136,-0.01284774113446474,0.07888560742139816,0.51602703332901,0.1233975887298584
109356,2900,61.65,0.010912498459219933,0.7624251842498779,0.31625451290747153,0.6192387938499451,-0.010701502673327923,0.057643283158540726,0.5431690812110901,0.12382912635803223
115497,3000,61.41,0.011889729648828506,0.9185539484024048,0.36482887401555975,0.6305157542228699,-0.007324880454689264,0.047587037086486816,0.5642397403717041,0.26868534088134766
121705,3100,62.08,-0.02162870764732361,0.7622118592262268,0.1430807085567115,0.6258557438850403,-0.00906643271446228,0.06016938015818596,0.5247460603713989,0.14516544342041016
127923,3200,62.18,0.01566890813410282,0.9423489570617676,0.22666124945972116,0.6311958432197571,-0.010605252347886562,0.07284580171108246,0.572821319103241,0.1710965633392334
133768,3300,58.45,0.00942213460803032,0.8895325064659119,0.1744263667492002,0.6241918802261353,-0.008918489329516888,0.04134846106171608,0.5119513273239136,0.22403931617736816
139398,3400,56.3,-0.01880190521478653,0.7338041663169861,0.1300355821743627,0.6333993077278137,-0.011062202975153923,0.05516791716217995,0.4886219799518585,0.12505054473876953
145020,3500,56.22,0.01958427205681801,0.6298487186431885,0.11083053206724193,0.6257153153419495,-0.005879289470613003,0.04724053665995598,0.6917127370834351,0.18732929229736328
151246,3600,62.26,-0.029472975060343742,0.7440209984779358,0.14887620299881899,0.6346566677093506,-0.006867162883281708,0.04600292816758156,0.5436698198318481,0.13290929794311523
156855,3700,56.09,-0.01882912404835224,0.9050670862197876,0.1335327532101625,0.625847578048706,-0.007249772548675537,0.0565461702644825,0.597948431968689,0.16584563255310059
163462,3800,66.07,-0.009603035636246204,1.1408849954605103,0.18929253966586354,0.6243993043899536,-0.008781836368143559,0.04150567203760147,0.5777330994606018,0.28016018867492676
170261,3900,67.99,0.006302478723227978,0.6290547251701355,0.16509613660940278,0.6293379664421082,-0.008277906104922295,0.0596647784113884,0.634621798992157,0.2003953456878662
176514,4000,62.53,0.018328677862882614,0.7610421776771545,0.20324444119663287,0.6339791417121887,-0.00873032957315445,0.05617016553878784,0.6336129307746887,0.1444563865661621
182816,4100,63.02,0.011801832355558872,1.0550408363342285,0.16297226500949666,0.622834324836731,-0.011060290038585663,0.055803440511226654,0.528556764125824,0.2456505298614502
188461,4200,56.45,-0.04487575963139534,0.6155344843864441,0.06394769069738686,0.623788595199585,-0.009717043489217758,0.055592309683561325,0.6033709049224854,0.1736299991607666
195289,4300,68.28,0.017421875149011612,0.5872214436531067,0.14199197327252477,0.6203131079673767,-0.00826200656592846,0.05939507856965065,0.6208731532096863,0.28225088119506836
