timesteps,episodes,mean_return,policy_loss,predictor_loss,predictor_last_mse,entropy,value_diff_std
2499,100,24.99,0.04955807328224182,0.795729398727417,0.7819020035987099,0.6869528293609619,0.045867543667554855
5182,200,26.83,-0.006575450766831636,1.0112886428833008,1.236164978829523,0.6868988275527954,0.07879652827978134
7944,300,27.62,-0.02762300707399845,1.3554887771606445,1.0545396000146865,0.680604100227356,0.05962115526199341
10747,400,28.03,-0.07697515189647675,0.5387904644012451,0.5844323869214046,0.6717059016227722,0.08134253323078156
14535,500,37.88,-0.10694609582424164,0.6972000598907471,0.24282532861689105,0.6588436365127563,0.08696448802947998
18739,600,42.04,-0.1713375598192215,0.5046844482421875,0.6350285505970532,0.6389865279197693,0.11842241138219833
22948,700,42.09,-0.11866489797830582,0.39889413118362427,0.5255008970096242,0.6399393677711487,0.14458389580249786
27926,800,49.78,-0.161353200674057,0.8606061339378357,0.6358114484707281,0.6157328486442566,0.10168029367923737
33888,900,59.62,-0.11072926223278046,1.4451782703399658,2.229976774768632,0.6099830865859985,0.1298551708459854
40157,1000,62.69,-0.09820140898227692,0.8007852435112,0.35016578530764186,0.5880151987075806,0.0914667397737503
47237,1100,70.8,-0.07245028764009476,0.8464802503585815,0.39660267654883985,0.583258330821991,0.11075703054666519
55007,1200,77.7,-0.11326049268245697,0.5652115345001221,0.5233599041438235,0.5783275365829468,0.12269441038370132
64173,1300,91.66,-0.08973609656095505,0.9889524579048157,0.4982760877331505,0.570633590221405,0.12107385694980621
75690,1400,115.17,-0.06375100463628769,0.7571350336074829,1.0805151488631963,0.5740766525268555,0.10318716615438461
88980,1500,132.9,-0.034826911985874176,0.7228800058364868,0.7345449006695162,0.5734542608261108,0.11575867235660553
102719,1600,137.39,-0.036161717027425766,0.39338603615760803,0.26839058486317907,0.5778598785400391,0.13589060306549072
116505,1700,137.86,-0.03517269715666771,0.3678557276725769,0.6410236739970666,0.5691759586334229,0.11998636275529861
133255,1800,167.5,-0.036236248910427094,0.5556296110153198,0.7249539783904766,0.5745532512664795,0.11014460772275925
152271,1900,190.16,-0.052042972296476364,0.3921985924243927,0.6856759667673031,0.5662054419517517,0.14173173904418945
174349,2000,220.78,-0.024481646716594696,0.49563345313072205,0.8091566290395955,0.5640416145324707,0.12078791856765747
198746,2100,243.97,-0.034615952521562576,0.5055688619613647,0.9192360226518456,0.5650581121444702,0.10518857836723328
