timesteps,episodes,mean_return,policy_loss,predictor_mse,last_step_mse,entropy,credit_mean,credit_std,credit_sparsity,update_time
2362,100,23.62,-0.02889835275709629,1.012729287147522,1.2824220266658812,0.6873636841773987,0.01627463288605213,0.04159735515713692,0.6173661351203918,0.09414982795715332
4610,200,22.48,0.07732822000980377,0.5600243210792542,0.8158383586754402,0.671414315700531,0.03849318251013756,0.08146935701370239,0.556401789188385,0.09115958213806152
7252,300,26.42,0.007086319383233786,0.9359050393104553,0.9416100753781697,0.6821820139884949,0.02399391494691372,0.0690622329711914,0.6597403883934021,0.09955000877380371
10101,400,28.49,-0.02892276830971241,0.849294900894165,0.4279779005368861,0.6804406642913818,0.026699168607592583,0.08323869109153748,0.6497927308082581,0.11697506904602051
13158,500,30.57,-0.0016754871467128396,1.0965830087661743,0.8869365120549143,0.6734735369682312,0.04029790312051773,0.09510757774114609,0.5695576071739197,0.09942269325256348
15929,600,27.71,-0.005851817317306995,0.6655765175819397,0.9815228769322857,0.6628949046134949,0.03296258673071861,0.09424027055501938,0.6186689138412476,0.1057291030883789
19341,700,34.12,-0.09617196768522263,0.5940051078796387,0.4148973434465006,0.6491489410400391,0.01797153241932392,0.08027451485395432,0.6998127698898315,0.21321463584899902
23345,800,40.04,-0.09416432678699493,0.5680271983146667,0.28300277706051324,0.6328054070472717,0.020241593942046165,0.08366338163614273,0.7294515371322632,0.09855079650878906
28591,900,52.46,-0.06716765463352203,0.5158777832984924,0.48542372468606726,0.623888373374939,0.02176096849143505,0.08819185942411423,0.746220588684082,0.1561727523803711
33782,1000,51.91,-0.1345071941614151,0.3440003991127014,0.29597426040443225,0.5989134907722473,0.01897527649998665,0.0724526196718216,0.628108024597168,0.12759113311767578
39808,1100,60.26,-0.06552562862634659,0.3317725658416748,0.2401432379895899,0.6026470065116882,0.014447493478655815,0.04904770478606224,0.5327537059783936,0.1779649257659912
46225,1200,64.17,-0.03806203976273537,0.2547423839569092,0.21170206037641037,0.5863133668899536,0.022078869864344597,0.06382745504379272,0.5052623748779297,0.1254734992980957
52467,1300,62.42,-0.058693692088127136,0.20706835389137268,0.16589118761815674,0.5737696290016174,0.026718804612755775,0.06275846064090729,0.44406750798225403,0.1482703685760498
58781,1400,63.14,-0.05291431024670601,0.15958508849143982,0.071838391253065,0.5673295855522156,0.024444783106446266,0.06380828469991684,0.4615565240383148,0.12176156044006348
65888,1500,71.07,-0.04844479635357857,0.20093204081058502,0.1398766942735771,0.5400944352149963,0.01874970830976963,0.05030456557869911,0.4890480935573578,0.15462183952331543
72965,1600,70.77,-0.05697949603199959,0.1272217482328415,0.12640280495785797,0.5467303395271301,0.030714035034179688,0.07077965140342712,0.4300428330898285,0.1528763771057129
80021,1700,70.56,-0.02093709260225296,0.15399882197380066,0.14708611374759736,0.5266175270080566,0.01667708344757557,0.05197630450129509,0.5156500935554504,0.23152446746826172
88096,1800,80.75,-0.010910915210843086,0.1078183501958847,0.10612878877000184,0.5325735211372375,0.0107184536755085,0.02807779423892498,0.4820161461830139,0.1280050277709961
96806,1900,87.1,-0.018539784476161003,0.11837717145681381,0.0931210434064269,0.5281577110290527,0.01291903667151928,0.03918478265404701,0.5134847164154053,0.24525880813598633
106156,2000,93.5,-0.023686451837420464,0.14351294934749603,0.13775236984850683,0.5307075381278992,0.0162524227052927,0.05550231412053108,0.5794044733047485,0.1827235221862793
117089,2100,109.33,-0.00910245068371296,0.2984379231929779,0.18858452765853145,0.5362160205841064,0.011342926882207394,0.050579216331243515,0.686212956905365,0.3312549591064453
129079,2200,119.9,-0.026135211810469627,0.5088641047477722,0.24038373253230627,0.5372424721717834,0.007803002838045359,0.0392652228474617,0.6403356790542603,0.33707332611083984
142268,2300,131.89,-0.005192908458411694,0.5856062769889832,0.8156978213383506,0.5379030108451843,0.007397995330393314,0.03915778174996376,0.5477963089942932,0.4683976173400879
154036,2400,117.68,-0.003484653541818261,0.41854071617126465,0.30155012191583713,0.5342629551887512,0.010761710815131664,0.05116315186023712,0.6117174029350281,0.28436803817749023
164054,2500,100.18,0.007671361789107323,0.543747067451477,0.4092964661773294,0.5410424470901489,0.005446671508252621,0.025210196152329445,0.5228782296180725,0.42926979064941406
173687,2600,96.33,0.0077394237741827965,0.15350334346294403,0.161693289134746,0.5378648638725281,0.012471728958189487,0.05994819477200508,0.5309911370277405,0.21665287017822266
183185,2700,94.98,-0.014706107787787914,0.12451285868883133,0.10692973578406964,0.5313494205474854,0.010620136745274067,0.045715026557445526,0.5065928101539612,0.27688145637512207
193863,2800,106.78,-0.02122536115348339,0.2543383538722992,0.1981984795879119,0.5265854597091675,0.00870575476437807,0.04039689153432846,0.57973313331604,0.2994120121002197
